Date,Open,High,Low,Close,Adj Close,Volume,Name
2012-12-06,51.610001000000004,51.990002000000004,51.41,51.439999,42.794540000000005,550300,PNW
2012-12-07,51.41,51.630001,51.200001,51.34,42.711349,680300,PNW
2012-12-10,51.400002,51.619999,51.169998,51.529999,42.869415000000004,513200,PNW
2012-12-11,51.529999,51.66,51.290001000000004,51.490002000000004,42.836132,525000,PNW
2012-12-12,51.41,51.740002000000004,51.18,51.240002000000004,42.628155,687300,PNW
2012-12-13,51.209998999999996,51.330002,50.619999,50.75,42.220509,408700,PNW
2012-12-14,50.700001,51.43,50.66,50.75,42.220509,577100,PNW
2012-12-17,50.860001000000004,51.709998999999996,50.810001,51.689999,43.00251,593900,PNW
2012-12-18,51.759997999999996,52.150002,51.509997999999996,52.110001000000004,43.351933,1098800,PNW
2012-12-19,52.209998999999996,52.209998999999996,51.720001,51.860001000000004,43.143947999999995,560400,PNW
2012-12-20,51.889998999999996,52.310001,51.700001,52.23,43.451763,598600,PNW
2012-12-21,52.130001,52.459998999999996,51.869999,52.139998999999996,43.376888,1267100,PNW
2012-12-24,52.18,52.189999,51.549999,51.93,43.20219,242300,PNW
2012-12-26,52.040001000000004,52.040001000000004,51.299999,51.330002,42.703033000000005,289500,PNW
2012-12-27,51.34,51.470001,50.509997999999996,51.029999,42.453445,385500,PNW
2012-12-28,50.779999,51.150002,50.5,50.52,42.029156,770600,PNW
2012-12-31,50.509997999999996,51.080002,50.119999,50.98,42.411854,776300,PNW
2013-01-02,51.720001,52.400002,51.689999,52.400002,43.593201,613700,PNW
2013-01-03,52.34,52.599998,52.099998,52.360001000000004,43.559921,643200,PNW
2013-01-04,52.439999,52.549999,52.279999,52.400002,43.593201,410800,PNW
2013-01-07,52.200001,52.240002000000004,51.75,51.889998999999996,43.168907,635100,PNW
2013-01-08,51.709998999999996,51.950001,51.5,51.939999,43.210506,498700,PNW
2013-01-09,51.939999,51.990002000000004,51.540001000000004,51.93,43.20219,406700,PNW
2013-01-10,52.150002,52.279999,51.970001,52.18,43.410171999999996,448700,PNW
2013-01-11,52.380001,52.380001,51.639998999999996,51.91,43.185551000000004,576600,PNW
2013-01-14,51.869999,52.23,51.84,51.970001,43.235458,346600,PNW
2013-01-15,51.889998999999996,52.150002,51.689999,52.139998999999996,43.376888,476100,PNW
2013-01-16,51.950001,52.139998999999996,51.790001000000004,51.900002,43.177223,345600,PNW
2013-01-17,51.959998999999996,52.23,51.860001000000004,52.130001,43.368567999999996,371200,PNW
2013-01-18,52.360001000000004,52.459998999999996,52.009997999999996,52.439999,43.626469,513000,PNW
2013-01-22,52.400002,52.93,52.330002,52.849998,43.967556,401500,PNW
2013-01-23,52.700001,52.779999,52.5,52.599998,43.759575,404700,PNW
2013-01-24,52.689999,53.150002,52.689999,53.099998,44.175549,652700,PNW
2013-01-25,53.130001,53.369999,52.990002000000004,53.32,44.358574,1869500,PNW
2013-01-28,53.509997999999996,53.509997999999996,53.060001,53.25,44.300335,1727700,PNW
2013-01-29,53.25,53.619999,53.189999,53.490002000000004,44.5,2359800,PNW
2013-01-30,53.279999,53.490002000000004,52.630001,53.360001000000004,44.848804,1259800,PNW
2013-01-31,53.34,53.529999,53.310001,53.380001,44.865612,1221600,PNW
2013-02-01,53.580002,53.610001000000004,53.330002,53.43,44.907635,944900,PNW
2013-02-04,53.310001,53.439999,53.189999,53.310001,44.806785999999995,710100,PNW
2013-02-05,53.529999,53.740002000000004,53.299999,53.360001000000004,44.848804,584500,PNW
2013-02-06,53.189999,53.650002,52.950001,53.619999,45.067333000000005,1018500,PNW
2013-02-07,53.759997999999996,53.790001000000004,53.299999,53.580002,45.033714,443500,PNW
2013-02-08,53.599998,53.959998999999996,53.299999,53.950001,45.3447,454700,PNW
2013-02-11,53.970001,54.200001,53.869999,54.130001,45.495983,815800,PNW
2013-02-12,54.16,54.529999,54.110001000000004,54.490002000000004,45.798565,474800,PNW
2013-02-13,54.52,54.779999,54.439999,54.560001,45.857407,912400,PNW
2013-02-14,54.450001,54.630001,54.310001,54.330002,45.664085,809900,PNW
2013-02-15,54.369999,54.48,54.240002000000004,54.34,45.672489,611600,PNW
2013-02-19,54.470001,55.07,54.419998,54.98,46.210411,648900,PNW
2013-02-20,55.02,55.290001000000004,54.75,54.799999,46.059115999999996,597100,PNW
2013-02-21,54.799999,54.93,54.549999,54.59,45.882618,490600,PNW
2013-02-22,54.689999,55.41,54.509997999999996,55.400002,46.563419,512200,PNW
2013-02-25,55.650002,55.950001,54.380001,54.380001,45.706112,901500,PNW
2013-02-26,54.619999,55.169998,54.540001000000004,54.790001000000004,46.050713,724800,PNW
