Date,Open,High,Low,Close,Adj Close,Volume,Name
2012-12-06,64.449997,64.709999,64.190002,64.690002,58.988735,162000,IFF
2012-12-07,65.0,65.0,64.410004,64.739998,59.034335999999996,222500,IFF
2012-12-10,64.620003,65.599998,64.519997,65.379997,59.617931000000006,462900,IFF
2012-12-11,65.660004,65.860001,65.019997,65.16999799999999,59.426437,416400,IFF
2012-12-12,65.720001,66.209999,65.239998,65.459999,59.690887,564000,IFF
2012-12-13,65.379997,65.620003,65.220001,65.43,59.663540000000005,323300,IFF
2012-12-14,65.480003,65.910004,65.41999799999999,65.690002,59.900619999999996,297000,IFF
2012-12-17,65.790001,66.400002,65.660004,66.379997,60.5298,251500,IFF
2012-12-18,66.360001,67.190002,66.089996,67.059998,61.149868000000005,369300,IFF
2012-12-19,66.860001,67.25,66.800003,66.83000200000001,61.250687,382800,IFF
2012-12-20,66.83000200000001,67.41999799999999,66.470001,67.410004,61.782272,328300,IFF
2012-12-21,67.0,67.360001,66.760002,66.949997,61.360676,1058400,IFF
2012-12-24,66.529999,67.480003,66.059998,67.300003,61.681465,134200,IFF
2012-12-26,67.540001,67.790001,66.989998,67.339996,61.718121,309400,IFF
2012-12-27,67.300003,67.440002,66.139999,67.059998,61.461482999999994,289700,IFF
2012-12-28,66.620003,67.110001,65.910004,65.959999,60.453323,325000,IFF
2012-12-31,65.910004,66.610001,65.739998,66.540001,60.984908999999995,475900,IFF
2013-01-02,67.57,68.57,67.5,68.349998,62.643806000000005,310800,IFF
2013-01-03,68.489998,68.760002,67.839996,68.099998,62.414660999999995,270700,IFF
2013-01-04,68.199997,68.459999,67.980003,68.230003,62.533813,358300,IFF
2013-01-07,67.879997,68.269997,67.82,68.139999,62.451324,304600,IFF
2013-01-08,67.970001,68.209999,67.730003,68.190002,62.497147,455700,IFF
2013-01-09,68.410004,69.029999,68.410004,68.639999,62.909580000000005,351800,IFF
2013-01-10,69.029999,69.139999,68.260002,69.050003,63.285351,287800,IFF
2013-01-11,69.349998,69.349998,68.550003,68.629997,62.900414000000005,310900,IFF
2013-01-14,68.540001,69.08000200000001,68.239998,69.040001,63.276192,201500,IFF
2013-01-15,68.650002,69.57,68.620003,69.440002,63.64279200000001,286800,IFF
2013-01-16,68.910004,69.540001,68.910004,69.459999,63.661129,250100,IFF
2013-01-17,69.82,70.269997,69.68,70.08000200000001,64.22936999999999,238300,IFF
2013-01-18,69.879997,70.58000200000001,69.610001,70.559998,64.66928100000001,344200,IFF
2013-01-22,70.699997,70.879997,69.839996,70.809998,64.898415,337400,IFF
2013-01-23,70.650002,70.82,70.160004,70.290001,64.421829,328300,IFF
2013-01-24,70.690002,71.209999,70.260002,70.769997,64.861763,433700,IFF
2013-01-25,71.050003,71.370003,70.879997,71.129997,65.191704,278200,IFF
2013-01-28,71.279999,71.279999,70.309998,70.510002,64.623482,312200,IFF
