Date,Open,High,Low,Close,Adj Close,Volume,Name
2015-06-24,57.167313,57.167313,57.104243999999994,57.104243999999994,52.67768100000001,3700,WRK
2015-06-25,56.671772,56.671772,55.770790000000005,55.770790000000005,51.447594,4100,WRK
2015-06-26,55.770790000000005,55.770790000000005,55.770790000000005,55.770790000000005,51.447594,100,WRK
2015-06-29,54.887829,54.887829,54.779709,54.779709,50.53334,300,WRK
2015-06-30,55.257229,55.320297,54.356246999999996,54.869808,50.616451,2015000,WRK
2015-07-01,54.725651,56.22128299999999,54.626541,56.22128299999999,51.863163,213500,WRK
2015-07-02,56.761871,58.563835,56.22128299999999,58.554825,54.015812,1936800,WRK
2015-07-06,64.989998,64.989998,56.752860999999996,57.43760699999999,52.985203000000006,2322200,WRK
2015-07-07,57.581764,57.653843,55.446438,56.284351,51.921345,3388600,WRK
2015-07-08,56.311378000000005,57.572754,53.608433,53.797638,49.627396000000005,4200200,WRK
2015-07-09,53.608433,54.896839,52.716460999999995,53.61744300000001,49.46117,2535200,WRK
2015-07-10,54.031895,55.500496,53.518333,55.320297,51.032021,2482800,WRK
2015-07-13,55.896927000000005,56.08613199999999,55.50950600000001,55.96900600000001,51.630444,1386300,WRK
2015-07-14,55.950984999999996,56.80691899999999,55.356339,56.032074,51.688618,1104100,WRK
2015-07-15,56.08613199999999,56.698803000000005,55.077034,55.518517,51.214863,1342900,WRK
2015-07-16,55.59059499999999,57.374538,55.44283299999999,56.149204000000005,51.796673,1516000,WRK
2015-07-17,56.419498,56.987118,55.536533,55.635643,51.322922,1346500,WRK
2015-07-20,55.860889,56.698803000000005,55.410396999999996,55.455448,51.1567,2194300,WRK
2015-07-21,55.71673199999999,56.635735,53.716553000000005,53.923779,49.743755,1998900,WRK
2015-07-22,54.37426800000001,55.086043999999994,53.671501,54.185062,49.984790999999994,999000,WRK
2015-07-23,53.8517,54.761692000000004,53.473286,53.923779,49.743755,1248300,WRK
2015-07-24,53.653481000000006,54.013874,51.950626,53.076855,48.962486,1281500,WRK
2015-07-27,52.662403000000005,53.536354,52.135326,52.428146000000005,48.364063,1393100,WRK
2015-07-28,52.725471,53.833679000000004,51.797459,53.464275,49.31987,1816600,WRK
2015-07-29,53.049824,53.815659,52.329041,53.509327,49.361435,1986900,WRK
2015-07-30,55.284259999999996,56.93305600000001,54.99594499999999,56.608704,52.220554,3918100,WRK
2015-07-31,55.410396999999996,57.43760699999999,55.104065000000006,56.815929000000004,52.411713,1803500,WRK
2015-08-03,57.095234,58.329578000000005,56.212272999999996,56.915039,52.50314300000001,2361900,WRK
2015-08-04,56.08613199999999,57.167313,56.077126,56.374446999999996,52.004456,780300,WRK
2015-08-05,57.023155,57.626812,56.059105,56.536625,52.154064,1664200,WRK
2015-08-06,55.860889,56.311378000000005,54.49139399999999,55.626633,51.314613,2815600,WRK
2015-08-07,55.572575,56.410488,54.941887,56.365437,51.996143,2287400,WRK
2015-08-10,56.752860999999996,57.21236,55.770790000000005,56.743851,52.660892000000004,1580600,WRK
2015-08-11,57.662853000000005,57.662853000000005,55.599602000000004,57.122265000000006,53.012074,1916000,WRK
2015-08-12,57.122265000000006,57.545722999999995,55.599602000000004,57.041176,52.936820999999995,1541800,WRK
2015-08-13,56.996124,57.480854,56.17623100000001,56.878997999999996,52.786312,937100,WRK
2015-08-14,56.878997999999996,57.491665000000005,55.823948,56.969097,52.869930000000004,1041900,WRK
2015-08-17,56.428509,57.131271,56.428509,57.068203000000004,52.961906000000006,792700,WRK
2015-08-18,56.779892000000004,57.284439,56.680781999999994,56.906029000000004,52.811401000000004,894800,WRK
2015-08-19,56.743851,57.023155,55.923958,55.923958,51.89999,1195300,WRK
2015-08-20,55.635643,55.635643,54.401299,54.67159300000001,50.73774,1439900,WRK
2015-08-21,54.257141000000004,54.297684,52.824577000000005,53.16695,49.341358,2173600,WRK
2015-08-24,51.049644,54.320209999999996,48.184521000000004,50.869446,47.209175,2381800,WRK
2015-08-25,52.52725600000001,52.590324,49.563023,50.004505,46.406467,2606800,WRK
2015-08-26,51.473106,52.2029,49.689159000000004,50.860439,47.200813000000004,2065000,WRK
2015-08-27,52.47319399999999,53.383186,52.022705,53.356159,49.516953,2080600,WRK
2015-08-28,53.44625500000001,54.437336,53.356159,54.293179,50.386547,1674500,WRK
2015-08-31,54.140011,54.266151,52.833588,53.473286,49.625652,1866100,WRK
2015-09-01,52.707451,53.266059999999996,51.950626,52.64438199999999,48.856392,2055000,WRK
2015-09-02,53.085865000000005,53.554375,51.761421,52.410126,48.638992,1373800,WRK
2015-09-03,52.572304,53.73457,52.419136,52.905666000000004,49.098877,1227100,WRK
2015-09-04,51.590233000000005,52.554283,51.581223,51.671321999999996,47.953342,911300,WRK
2015-09-08,52.383099,52.869629,51.977657,52.79755,48.998539,694200,WRK
2015-09-09,53.15794399999999,54.112984,52.374088,52.482204,48.705883,1193800,WRK
2015-09-10,52.374088,53.52734399999999,52.283989,52.923687,49.115601,1845800,WRK
2015-09-11,52.707451,53.86070600000001,52.274978999999995,52.932697,49.123965999999996,1146300,WRK
2015-09-14,52.932697,53.716553000000005,51.851517,53.680510999999996,49.817966,1648500,WRK
2015-09-15,56.752860999999996,56.752860999999996,52.86061899999999,53.770610999999995,49.901581,1578100,WRK
2015-09-16,53.36516999999999,53.36516999999999,51.364986,52.968734999999995,49.157406,2181000,WRK
2015-09-17,52.869629,53.32011800000001,51.698353000000004,52.013695,48.271088,1363600,WRK
2015-09-18,51.328949,51.653301,50.094604,50.1847,46.573696000000005,2420000,WRK
2015-09-21,51.968647,51.968647,49.995495,50.328857,46.707485,1830600,WRK
2015-09-22,51.34697,51.34697,48.15749,48.598971999999996,45.102074,2210800,WRK
2015-09-23,48.499866,49.572033000000005,47.373638,47.562843,44.140495,2043700,WRK
2015-09-24,45.959095,47.256508000000004,45.499596000000004,47.130371000000004,43.73914,2749900,WRK
2015-09-25,47.364628,47.553833000000004,46.553745,46.806019,43.438133,1630700,WRK
2015-09-28,46.274440999999996,46.778988,44.959003,45.022076,41.782546999999994,1958800,WRK
2015-09-29,44.490494,46.193352000000004,43.967926,45.562664,42.284240999999994,1969600,WRK
2015-09-30,49.33778,49.33778,45.607712,46.346519,43.011688,1757000,WRK
2015-10-01,49.752232,50.500046000000005,46.031174,46.851067,43.479931,2441600,WRK
2015-10-02,45.040092,47.7971,45.040092,47.761059,44.324444,2139800,WRK
2015-10-05,48.112442,48.995403,47.851158,48.74313,45.235851000000004,1714500,WRK
2015-10-06,48.977385999999996,49.599064,48.626003000000004,48.932334999999995,45.411442,2398300,WRK
2015-10-07,46.436615,49.400847999999996,46.436615,48.707091999999996,45.202412,2720800,WRK
2015-10-08,48.580952,49.229659999999996,48.256599,48.824219,45.311111,2009400,WRK
2015-10-09,49.563023,52.004684000000005,49.563023,51.869537,48.137306,3857500,WRK
2015-10-12,51.8335,51.887558,49.986484999999995,50.752319,47.100471,1439900,WRK
2015-10-13,50.148663,51.175781,49.959457,50.040543,46.439910999999995,1963400,WRK
2015-10-14,50.076584000000004,50.626183000000005,49.806290000000004,50.238762,46.623863,1132500,WRK
2015-10-15,50.067574,50.572124,49.508965,50.464005,46.832901,973200,WRK
2015-10-16,52.121811,52.121811,49.33778,50.265789,46.648949,1550500,WRK
2015-10-19,49.725201,50.210831,48.348499,48.896297,45.378002,1598500,WRK
2015-10-20,48.508873,49.049465000000005,46.274440999999996,48.436794,44.951561,1200500,WRK
2015-10-21,48.833228999999996,48.833228999999996,46.625824,47.364628,43.956539,1723700,WRK
2015-10-22,47.905215999999996,48.436794,46.787997999999995,47.301559000000005,43.898018,2085800,WRK
2015-10-23,47.472744,48.391746999999995,47.427696000000005,48.085415000000005,44.625462,1667300,WRK
2015-10-26,48.022343,48.071899,47.022255,47.986305,44.533482,1292000,WRK
2015-10-27,47.562843,48.031353,47.004234000000004,47.815117,44.374619,1133900,WRK
2015-10-28,49.373816999999995,49.481934,47.716011,49.022434000000004,45.495067999999996,2029700,WRK
2015-10-29,47.490765,49.400847999999996,46.869087,48.707091999999996,45.202412,1159800,WRK
2015-10-30,48.752140000000004,49.157581,48.436794,48.436794,44.951561,1161000,WRK
2015-11-02,48.256599,49.23867,48.220562,48.74313,45.235851000000004,1298300,WRK
2015-11-03,45.968105,48.490856,45.968105,47.950264000000004,44.500034,1540800,WRK
2015-11-04,49.409855,49.409855,47.860168,47.977295,44.525124,1134000,WRK
2015-11-05,45.031082,47.382647999999996,43.427338,46.292458,42.961521000000005,4367500,WRK
2015-11-06,45.878006,48.409766999999995,45.878006,48.346699,44.867946999999994,1559000,WRK
2015-11-09,46.067215000000004,48.734119,46.058205,46.760971000000005,43.39632,1659900,WRK
2015-11-10,47.382647999999996,47.382647999999996,45.346428,46.247409999999995,42.919712,1334800,WRK
2015-11-11,45.445534,46.806019,45.445534,46.454636,43.112026,889000,WRK
2015-11-12,45.409496000000004,45.878006,44.364357,44.391388,41.197239,1494500,WRK
2015-11-13,44.076042,45.031082,43.634563,43.74268,40.595207,1822500,WRK
2015-11-16,43.787727000000004,43.918369,42.931796999999996,43.184071,40.07679,2630100,WRK
2015-11-17,41.706459,44.184162,41.706459,43.021893,40.241122999999995,2552400,WRK
2015-11-18,42.922787,44.70673,42.922787,44.661682,41.774929,1966200,WRK
2015-11-19,44.409405,45.499596000000004,44.1301,45.211281,42.289004999999996,1706400,WRK
2015-11-20,45.373459000000004,45.679790000000004,44.904945,45.148212,42.230019,1094700,WRK
2015-11-23,44.247231,45.850978999999995,44.247231,45.409496000000004,42.474403,1325600,WRK
2015-11-24,47.409676,47.409676,45.085144,45.499596000000004,42.558689,1910900,WRK
2015-11-25,44.986034000000004,45.968105,44.139111,45.30138,42.373276000000004,1027900,WRK
2015-11-27,45.157222999999995,45.661770000000004,45.040997,45.418507,42.482838,320800,WRK
2015-11-30,46.941165999999996,46.941165999999996,45.517612,45.616721999999996,42.668232,1622500,WRK
2015-12-01,45.751869,46.598793,45.409496000000004,45.968105,42.99691,1171800,WRK
2015-12-02,44.841877000000004,46.463646000000004,44.841877000000004,45.382465,42.449123,1203500,WRK
2015-12-03,46.941165999999996,46.941165999999996,45.058113,45.526623,42.583965,1380900,WRK
2015-12-04,45.652763,45.751869,44.850887,45.427517,42.491264,918700,WRK
2015-12-07,44.427425,45.427517,44.058021999999994,44.112083,41.260845,1709800,WRK
2015-12-08,44.021984,44.310299,43.229118,43.247139000000004,40.451813,1367600,WRK
2015-12-09,43.373276000000004,43.985943,42.79665,43.292187,40.49395,1697300,WRK
2015-12-10,42.373188,43.553474,41.895668,42.265068,39.533226,3481100,WRK
2015-12-11,41.607353,42.328136,41.093792,41.228939000000004,38.56406,1741800,WRK
2015-12-14,41.129833000000005,41.382107,39.553112,39.778358000000004,37.207240999999996,2298300,WRK
2015-12-15,40.246868,41.050545,39.237770000000005,39.255790999999995,36.718452,3622300,WRK
2015-12-16,39.652221999999995,40.553204,38.516983,40.472115,37.856159000000005,4424000,WRK
2015-12-17,40.354988,40.805477,40.021622,40.427067,37.814018,3713300,WRK
2015-12-18,40.526173,40.888366999999995,39.679249,39.7243,37.156677,5553400,WRK
2015-12-21,39.868458000000004,40.409046000000004,39.661232,40.075684,37.485352,3794700,WRK
2015-12-22,40.129742,40.327957,39.035049,39.679249,37.114544,2775300,WRK
2015-12-23,40.057663,41.107307,39.70628,41.003693,38.353374,1909000,WRK
2015-12-24,41.165871,41.544284999999995,40.805477,41.003693,38.353374,490700,WRK
2015-12-28,40.913596999999996,41.13884,40.463104,41.111813,38.454506,1047200,WRK
2015-12-29,41.391117,41.715469,41.156859999999995,41.328049,38.656760999999996,978600,WRK
2015-12-30,41.183890999999996,41.512749,41.012703,41.228939000000004,38.56406,1166600,WRK
2015-12-31,40.949635,41.765021999999995,40.904587,41.102802000000004,38.446079,1079000,WRK
2016-01-04,40.373005,41.021713,39.9991,41.012703,38.361805,1827200,WRK
2016-01-05,41.057755,41.179386,40.760428999999995,40.985676,38.336525,1739100,WRK
2016-01-06,40.273899,40.449589,39.643211,39.850437,37.274658,1529800,WRK
2016-01-07,39.030544,40.165779,38.877377,39.454006,36.903858,2213600,WRK
2016-01-08,39.22876,39.345886,37.606991,37.778178999999994,35.336349,3284000,WRK
2016-01-11,37.904315999999994,38.021442,35.507702,35.823048,33.507587,4134900,WRK
2016-01-12,36.057301,36.435715,34.147221,34.552662,32.319309000000004,3926800,WRK
2016-01-13,34.165240999999995,36.057301,34.13821,34.201279,31.990639,5187200,WRK
2016-01-14,34.363457000000004,35.075233000000004,33.714748,34.687809,32.445724,1965500,WRK
2016-01-15,33.831875,34.381477000000004,33.246239,33.381386,31.223743,2701900,WRK
2016-01-19,33.732769,33.858906,32.631766999999996,32.849808,30.726523999999998,2639100,WRK
2016-01-20,32.327236,33.129112,31.101902000000003,32.480404,30.380999,2975000,WRK
2016-01-21,32.642582,33.66069,32.237137,32.804756,30.684385,1828900,WRK
2016-01-22,33.561581,34.399494,33.255249,34.003063,31.805236999999998,2079100,WRK
2016-01-25,30.696459,30.804577000000002,28.407965,28.930534,27.060578999999997,9308400,WRK
2016-01-26,29.191817999999998,29.678349,28.705288,28.903505,27.035295,3183700,WRK
2016-01-27,28.588161,30.372104999999998,28.588161,29.372015,27.473523999999998,2291300,WRK
2016-01-28,29.552212,30.002703000000004,28.498062,28.516083000000002,26.672918,2737500,WRK
2016-01-29,28.705288,31.903774,28.561132,31.786648,29.732082000000002,5725800,WRK
2016-02-01,31.345167,31.768627000000002,30.092802000000002,31.543383000000002,29.504542999999998,3979500,WRK
2016-02-02,30.759527000000002,30.984773999999998,30.020722999999997,30.056763,28.114012,3362800,WRK
2016-02-03,30.588340999999996,30.912695000000003,29.633301,30.011713,28.071872999999997,4158600,WRK
2016-02-04,29.849536999999998,31.128931,29.831515999999997,31.020813,29.015751,3664600,WRK
2016-02-05,30.822598,31.408236,30.002703000000004,30.092802000000002,28.147721999999998,1556400,WRK
2016-02-08,29.912605,30.083792,28.651229999999998,29.002613,27.128,2294500,WRK
2016-02-09,28.534101,29.666636999999998,28.498062,29.453103999999996,27.549371999999998,3197200,WRK
2016-02-10,28.498062,29.867556,28.191729,28.245789000000002,26.726684999999996,3432700,WRK
2016-02-11,27.768266999999998,28.200739000000002,26.786198,26.975403000000004,25.524624,3316700,WRK
2016-02-12,27.371836,28.011532,27.137581,27.957473999999998,26.453875,2520900,WRK
2016-02-16,28.380936,28.552121999999997,27.65114,28.389946000000002,26.863090999999997,2611400,WRK
2016-02-17,28.777366999999998,29.840527,28.570140999999996,29.471123,27.886120000000002,2227300,WRK
2016-02-18,29.597261,29.876565999999997,28.831427,29.489143,27.903171999999998,2207700,WRK
2016-02-19,28.534101,29.272907,27.534012,28.434994,26.905715999999998,3909700,WRK
2016-02-22,29.705378999999997,29.705378999999997,28.615190999999996,29.14677,27.579214,1655900,WRK
2016-02-23,28.984592,29.444094,28.768358000000003,29.353996000000002,27.775292999999998,1605700,WRK
2016-02-24,28.840436999999998,29.399044,28.525093,29.110731,27.545111,1846800,WRK
2016-02-25,29.335976000000002,29.723398,28.687269,29.209839000000002,27.638887,1593800,WRK
2016-02-26,29.317957,30.717182,29.002613,30.236958,28.610765,2345900,WRK
2016-02-29,29.317957,31.705559,29.317957,30.426165,28.789799,3126000,WRK
2016-03-01,30.795567,31.908278999999997,30.615371999999997,31.894765999999997,30.179416999999997,2145000,WRK
2016-03-02,31.714569,33.318317,31.597440999999996,33.246239,31.458202000000004,3201100,WRK
2016-03-03,33.093071,34.084152,33.093071,33.949005,32.123177,2714700,WRK
2016-03-04,34.156231,34.237320000000004,32.642582,33.120102,31.338852000000003,3555000,WRK
2016-03-07,33.011982,33.507523,32.10199,32.651588000000004,30.895533,2330100,WRK
2016-03-08,32.291199,32.556988,31.228039000000003,31.858727000000002,30.145317,2660800,WRK
2016-03-09,32.12001,32.471394000000004,31.786648,32.074963000000004,30.349921999999996,2658500,WRK
2016-03-10,32.111,32.363277000000004,31.137939000000003,31.570412,29.872503000000002,1904700,WRK
2016-03-11,32.011894,33.327328,31.683034999999997,33.300297,31.509352000000003,1726100,WRK
2016-03-14,32.70565,34.60672,32.70565,34.255337,32.413033,2748000,WRK
2016-03-15,34.174252,34.174252,32.795746,33.354355,31.560507,1418000,WRK
2016-03-16,33.381386,34.462563,32.98045,34.22831,32.387459,2243900,WRK
2016-03-17,34.012074,35.66988,34.012074,35.489684999999994,33.580994,2891200,WRK
2016-03-18,35.588791,35.949184,34.498604,35.525723,33.615093,8906500,WRK
2016-03-21,35.381565,36.622219,35.381565,36.13839,34.194809,3071800,WRK
2016-03-22,35.750969,36.435715,35.606812,36.210468,34.263016,2411800,WRK
2016-03-23,35.913146999999995,36.1474,35.165329,35.318497,33.41901,1393600,WRK
