05-Jan-12,251,EGF3574,1,E145,15000,PBI,Green,NO,West Palm Beach,Florida
05-Jan-12,330,N4318Y,1,PA28,2500,SBP,Green,NO,San Luis Obispo,California
05-Jan-12,340,N95CH,1,B206,2200,BHM,Green,NO,Birmingham,Alabama
05-Jan-12,345,SWA664,1,B733,12000,ECA,Green,NO,Stockton,California
05-Jan-12,355,Slim24,1,C172,21000,HII,Green,NO,Lake Havasu,Arizona
05-Jan-12,727,AAL161,1,B752,4000,OGG,Green,NO,Kahului,Hawaii
05-Jan-12,1825,WRG1697,1,B206,2000,ECB,Green,NO,Newcombe,Kentucky
05-Jan-12,2314,ASQ4286,1,E145,7000,CLE,Green,NO,Cleveland,Ohio
05-Jan-12,2318,EGF3592,1,E145,6000,CLE,Green,NO,Cleveland,Ohio
05-Jan-12,2322,KY10,1,A109,2500,M20,Green,NO,Leitchfield,Kentucky
06-Jan-12,31,ASQ4203,1,E145,11500,TEB,Green,NO,Teterboro,New Jersey
06-Jan-12,35,DAL1232,1,MD88,2500,STL,Green,NO,St. Louis, Missouri
06-Jan-12,40,N117TV,1,B06,2000,GYY,Green,NO,Gary,Indiana
06-Jan-12,236,N62405,1,C172,2000,CRG,Green,NO,Jacksonville,Florida
06-Jan-12,237,ASQ4673,1,E145,4000,IAH,Green,NO,Houston,Texas
06-Jan-12,315,UAL319,1,A319,45,BWI,Purple,NO,Baltimore,Maryland
06-Jan-12,321,ASQ6053,1,E145,UNKN,ACQ,Green,NO,Brooke,Virginia
06-Jan-12,328,N9899G,1,C172,4500,TUL,Green,NO,Tulsa,Oklahoma
06-Jan-12,521,FDX1818,1,B752,7000,RNO,Green,NO,Reno,Nevada
06-Jan-12,640,AAL2493,1,B737,3200,LAX,Green,NO,Los Angeles,California
06-Jan-12,900,AIR1,1,UNKN,2000,ONT,green,NO,Ontario,California
06-Jan-12,2300,AWE1768,1,A319,1500,DCA,Green,*NO,Washington,District of Columbia
06-Jan-12,2300,CHOPPER5,1,AS350,1300,LGA,Green,NO,New York,New York
06-Jan-12,2343,SNOOPY2,1,UNKN,1300,CLT,Green,NO,Charlotte,North Carolina
07-Jan-12,31,ASQ4205,1,E145,11500,TEB,Green,NO,Teterboro,New Jersey
07-Jan-12,115,LOF3341,1,E145,UNKN,IAD,Green,NO,Washington,District of Columbia
07-Jan-12,208,TRS763,1,B712,9000,ATL,Green,NO,Atlanta,Georgia
07-Jan-12,233,AAL516,1,B738,11000,BYP,Green,NO,Bonham,Texas
07-Jan-12,256,NKS195,1,A319,2900,MCO,Green,NO,Orlando,Florida
07-Jan-12,345,LN939TW,1,C560,4500,PIE,Green,NO,St. Petersburg-Clearwater,Florida
07-Jan-12,345,SWA2170,1,B737,9000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
07-Jan-12,348,FFT850,1,A319,8000,PHX,Green,NO,Phoenix,Arizona
07-Jan-12,440,LIFEFLT2,1,AS55,8000,RNO,Green,NO,Reno,Nevada
07-Jan-12,442,SWA3909,1,B737,8000,RNO,Green,NO,Reno,Nevada
07-Jan-12,522,DUSTY36,1,V22,6500,ABQ,Green,NO,Albuquerque,New Mexico
07-Jan-12,553,FDX948,1,MD11,5000,HNL,Green,NO,Honolulu,Hawaii
07-Jan-12,2333,AAL820,1,B738,6000,RDU,Green,NO,Raleigh-Durham,North Carolina
08-Jan-12,106,LOF3341,1,E145,10000,EZF,Green,NO,Fredericksburg,Virginia
08-Jan-12,115,EGF3551,1,E145,1500,MIA,Green,NO,Miami,Florida
08-Jan-12,115,N126PC,1,PA32,4000,TUL,Green,NO,Tulsa,Oklahoma
08-Jan-12,115,TRS15,1,B737,2000,MCO,Green,NO,Orlando,Florida
08-Jan-12,141,SQH101,1,PC12,6000,DAL,Green,NO,Dallas,Texas
08-Jan-12,200,EGF4098,1,E135,7200,ORD,Green,NO,Chicago,Illinois
08-Jan-12,303,SWA181,1,B737,FL180,PYE,Green,NO,Point Reyes,California
08-Jan-12,320,AWI3848,1,CRJ2,4000,PHL,Green,NO,Philadelphia,Pennsylvania
08-Jan-12,440,LIFEFLT2,1,AS55,1200,PDT,Green,NO,Portland,Oregon
08-Jan-12,441,N4PH,1,UNKN,3500,MAE,Green,NO,Madera,California
08-Jan-12,503,N22WF,1,PA31,8000,RNO,Green,NO,Reno,Nevada
08-Jan-12,645,ASA574,1,B737,1300,SAN,Green,NO,San Diego,California
08-Jan-12,2326,ASQ4231,1,E145,4000,CLE,Green,NO,Cleveland,Ohio
08-Jan-12,2332,EGF3592,1,E145,5000,CLE,Green,NO,Cleveland,Ohio
09-Jan-12,152,AIRTRAN763,1,B712,9000,ATL,Green,NO,Atlanta,Georgia
09-Jan-12,225,ASQ5956,1,E145,FL340,CKV,Green,NO,Clarksville,Tennessee
09-Jan-12,240,SWA304,1,B733,9000,6CL3,Green,NO,Fillmore,California
09-Jan-12,411,ASQ5456,1,CRJ7,5000,MSV,Green,NO,Montcello,New York
09-Jan-12,414,ASTRA3,1,UNKN,1000,CRQ,Green,NO,Carlsbad,California
09-Jan-12,417,EGF3744,1,CRJ1,4000,ORD,Green,NO,Chicago,Illinois
09-Jan-12,419,EGF3773,1,CRJ7,7000,ORD,Green,NO,Chicago,Illinois
09-Jan-12,455,TRS131,1,B712,6000,CLW,Green,NO,Clearwater,Florida
09-Jan-12,720,SKW829E,1,CRJ7,2500,BFL,Green,NO,Bakersfield,California
09-Jan-12,737,DAL1603,1,B752,6500,LAS,Green,NO,Las Vegas,Nevada
09-Jan-12,739,HAL31,1,B763,5000,OGG,Green,NO,Kahului,Hawaii
10-Jan-12,415,VVAD2,1,UNKN,1000,NTU,Green,NO,Virginia Beach,Virginia
10-Jan-12,432,DAL793,1,MD83,3000,SYR,Green,NO,Syracuse,New York
10-Jan-12,436,EGF3479,1,E145,12000,FLL,Green,NO,Fort Lauderdale,Florida
10-Jan-12,526,C6605,1,UH60,500,MSY,Green,NO,New Orleans,Louisiana
10-Jan-12,713,SWA1709,1,B737,15500,LGB,Green,NO,Long Beach,California
10-Jan-12,2230,JBU485,1,A320,1500,LAX,Green,NO,Los Angeles,California
11-Jan-12,3,AAL215,1,B763,6000,OPF,Green,NO,Miami,Florida
11-Jan-12,15,R26596,1,UNKN,400,GTB,Green,NO,Ft. Drum,New York
11-Jan-12,16,AWE1292,1,B734,10500,BKV,Green,NO,Brooksville,Florida
11-Jan-12,909,FLX421,1,C210,2000,FLL,Green,NO,Fort Lauderdale,Florida
11-Jan-12,911,PD1,1,B06,1500,SNA,Green,NO,Santa Ana,California
11-Jan-12,2205,N441QF,1,C172,1100,FRG,Green,NO,Farmingdale,New York
11-Jan-12,2320,N64UC,1,CL60,1900,OPF,Green,NO,Miami,Florida
11-Jan-12,2342,REX401,1,PA34,4000,MCN,Green,NO,Macon,Georgia
12-Jan-12,204,DAL1528,1,B752,3000,MSP,Green,NO,Minneapolis,Minnesota
12-Jan-12,330,SWA3254,1,B737,13000,RNO,Green,NO,Reno,Nevada
12-Jan-12,415,VVAD2,1,UNKN,1000,NTU,Green,NO,Virginia Beach,Virginia
12-Jan-12,449,N8034Z,1,PA32,4500,VNY,Green,NO,Van Nuys,California
12-Jan-12,451,EPIC56,1,C130,10000,FLO,Green,NO,Florence,South Carolina
12-Jan-12,529,AMF4192,1,BE99,4000,FWS,Green,NO,Fort Worth,Texas
12-Jan-12,532,N747PE,1,C560,5000,HIO,Green,NO,Hillsboro,Oregon
12-Jan-12,808,SWA2270,1,B737,9000,LIN,Green,NO,Linden,California
13-Jan-12,26,UAL1722,1,B738,6000,IAH,Green,NO,Houston,Texas
13-Jan-12,205,SKW4744,1,CRJ9,6500,SLC,Green,NO,Salt Lake City,Utah
13-Jan-12,217,LXJ256,1,LJ60,8000,FCM,Green,NO,Minneapolis,Minnesota
13-Jan-12,220,N6275G,1,C150,2500,PHX,Green,NO,Phoenix,Arizona
13-Jan-12,300,SWA847,1,B737,5000,VNY,Green,NO,Van Nuys,California
13-Jan-12,318,AMF1943,1,SW4,6000,ONT,Red,NO,Ontario,California
13-Jan-12,352,N620JH,1,GLF4,7000,SLC,Green,NO,Salt Lake City,Utah
13-Jan-12,400,SWA1129,1,B737,3500,SAN,Green,NO,San Diego,California
13-Jan-12,403,N168CB,1,C172,6500,SLC,Green,NO,Salt Lake City,Utah
13-Jan-12,427,PDT4127,1,DH8C,3000,ROA,Green,NO,Roanoke,Virginia
13-Jan-12,603,SWA1931,1,B737,14000,PHX,Green,NO,Phoenix,Arizona
13-Jan-12,607,SWA3254,1,B737,11000,FMG,Green,NO,Reno,Nevada
14-Jan-12,2,N172WG,1,C172,3000,SAT,Green,NO,San Antonio,Texas
14-Jan-12,45,KAP21,1,C402,3700,TJMZ,Green,NO,Mayaguez,Puerto Rico
14-Jan-12,118,UAL115,1,B752,11000,ALB,Green,NO,Albany,New York
14-Jan-12,120,AAL2194,1,B738,11000,DFW,Green,NO,Dallas-Fort Worth,Texas
14-Jan-12,123,EGF2730,1,E135,11000,DFW,Green,NO,Dallas-Fort Worth,Texas
14-Jan-12,318,KERN3,1,UNKN,1000,BFL,Green,NO,Bakersfield,California
14-Jan-12,324,JBU675,1,A320,2700,LAX,Green,NO,Los Angeles,California
14-Jan-12,625,AWE984,1,A320,3000,MSP,Green,NO,Minneapolis,Minnesota
15-Jan-12,20,AAL1493,1,MD82,10000,DFW,Green,NO,Dallas-Fort Worth,Texas
15-Jan-12,226,ASA650,1,B737,5000,PHX,Green,NO,Phoenix,Arizona
15-Jan-12,229,AWI4097,1,CRJ2,800,LGA,Green,NO,New York,New York
15-Jan-12,238,DAL73,1,MD88,10000,LZU,Green,NO,Lawrenceville,Georgia
15-Jan-12,257,TARA6,1,UNKN,2800,LAS,Green,NO,Las Vegas,Nevada
15-Jan-12,332,EGF3779,1,CRJ7,8500,MSY,Green,NO,New Orleans,Louisiana
15-Jan-12,355,ASQ4135,1,E145,5000,BNA,Green,NO,Nashville,Tennessee
15-Jan-12,457,AAL1176,1,B737,600,BWI,Green,NO,Baltimore,Maryland
15-Jan-12,545,UAL1611,1,B738,4000,IAH,Green,NO,Houston,Texas
15-Jan-12,1430,SKW6318,1,E120,2400,LAX,Green,NO,Los Angeles,California
16-Jan-12,153,N5502T,1,BE40,2000,SNA,Green,NO,Santa Ana,California
16-Jan-12,208,N739YZ,1,C172,1700,LGB,Green,NO,Long Beach,California
16-Jan-12,222,FSP217,1,C206,4500,OAK,Green,NO,Oakland,California
16-Jan-12,243,SWA1622,1,B737,10000,SAN,Green,NO,San Diego,California
16-Jan-12,255,DAL1752,1,B738,7500,HEF,Green,NO,Manassas,Virginia
17-Jan-12,39,AMF6911,1,B190,2500,TJSJ,Green,NO,San Juan,Puerto Rico
17-Jan-12,59,SWA3293,1,B737,5000,LOT,Green,NO,Chicago/Romeoville,Illinois
17-Jan-12,114,N811GW,1,C172,8000,PVU,Green,NO,Provo,Utah
17-Jan-12,220,EGF4794,1,AT72,10000,TYR,Green,NO,Tyler,Texas
17-Jan-12,408,N113PA,1,PA28,2500,PHX,Green,NO,Phoenix,Arizona
17-Jan-12,429,AAL349,1,B738,10000,RIV,Green,NO,Riverside,California
17-Jan-12,530,SKW396U,1,CRJ2,3000,MRY,Green,NO,Monterey,California
17-Jan-12,2341,AAL825,1,B738,800,MIA,Green,NO,Miami,Florida
18-Jan-12,38,N917VZ,1,GLF4,10000,DCA,Green,NO,Washington,District of Columbia
18-Jan-12,254,AMF1935,1,SW4,1600,SAN,Green,NO,San Diego,California
18-Jan-12,331,SWA1777,1,B733,8000,LAS,Green,NO,Las Vegas,Nevada
18-Jan-12,504,ACA558,1,E190,7000,SMO,Green,NO,Santa Monica,California
18-Jan-12,605,AAL657,1,MD82,10000,ABQ,Green,NO,Albuquerque,New Mexico
18-Jan-12,2010,VVAD321,1,UNKN,1000,NTU,Green,NO,Virginia Beach,Virginia
18-Jan-12,2356,CTL21,1,AC50,2100,CGF,Green,NO,Cleveland,Ohio
19-Jan-12,42,N213TV,1,B206,6000,ABQ,Green,NO,Albuquerque,New Mexico
19-Jan-12,150,DAL2055,1,B763,3000,LAX,Green,NO,Los Angeles,California
19-Jan-12,307,N900SK,1,H25B,9000,DFW,Green,NO,Dallas-Fort Worth,Texas
19-Jan-12,652,SkW6412,1,E120,8000,SFO,Green,NO,San Francisco,California
19-Jan-12,722,AWE496,1,A319,12000,DEN,Green,NO,Denver,Colorado
19-Jan-12,2305,ASQ5325,1,CRJ9,2900,ATL,Red,NO,Atlanta,Georgia
20-Jan-12,307,FLG3504,1,CRJ9,4800,AUS,Green,NO,Austin,Texas
20-Jan-12,333,SWA1777,1,B737,10000,LAS,Green,NO,Las Vegas,Nevada
20-Jan-12,453,UPS1057,1,A306,FL300,ORH,Green,NO,Worcester,Massachusetts
20-Jan-12,523,SKW2957,1,CRJ2,5000,PSP,Green,NO,Palm Springs,California
20-Jan-12,1015,ASA899,1,B738,500,HNL,Green,NO,Honolulu,Hawaii
21-Jan-12,110,DAL9819,1,MD88,FL300,CRG,Green,NO,Jacksonville,Florida
21-Jan-12,135,N306PC,1,PC12,6000,PWM,Green,NO,Portland,Maine
21-Jan-12,150,N269RB,1,DA40,2500,FLL,Green,NO,Fort Lauderdale,Florida
21-Jan-12,156,TRS1053,1,B712,5000,MCO,Green,NO,Orlando,Florida
21-Jan-12,236,JBU399,1,A320,9000,MCO,White,NO,Orlando,Florida
21-Jan-12,253,SWA2358,1,B733,4000,AUS,Green,NO,Austin,Texas
21-Jan-12,304,UAL934,1,UNKN,2500,LAX,Green,NO,Los Angeles,California
21-Jan-12,351,N75RR,1,C172,2000,BCT,Red and White,NO,Boca Raton,Florida
21-Jan-12,515,UAL584,1,B763,3000,LAX,Green,NO,Los Angeles,California
21-Jan-12,809,N417C,1,C525,7000,LAS,Green,NO,Las Vegas,Nevada
21-Jan-12,2359,JIA563,1,CRJ2,8000,BTR,Green,NO,Baton Rouge,Louisiana
22-Jan-12,49,VANDY54,1,BE40,2000,GGG,Green,NO,Longview,Texas
22-Jan-12,304,UAL1028,1,B737,16500,LAX,Green,NO,Los Angeles,California
22-Jan-12,2300,DAL1193,1,MD88,4500,PIT,Green,NO,Pittsburgh,Pennsylvania
23-Jan-12,0,JBU1718,1,E190,4000,MCO,Green,NO,Orlando,Florida
23-Jan-12,0,SOONR16,1,K35R,4000,TIK,Green,NO,Oklahoma City,Oklahoma
23-Jan-12,150,SWA689,1,B737,1000,ABQ,Green,NO,Albuquerque,New Mexico
23-Jan-12,202,SHADO22,1,E6,4000,TIK,Green,NO,Oklahoma City,Oklahoma
23-Jan-12,202,SNTRY62,1,E3TF,3000,TIK,Green,NO,Oklahoma City,Oklahoma
23-Jan-12,355,SWA689,1,B737,7500,ABQ,Green,NO,Albuquerque,New Mexico
23-Jan-12,359,C6526,1,H60,2000,VQQ,Green,NO,Jacksonville,Florida
23-Jan-12,509,ASQ5834,1,E145,16000,DEN,Green,NO,Denver,Colorado
23-Jan-12,525,N256AH,1,LJ40,3000,BUR,Green,NO,Burbank,California
23-Jan-12,541,NKS765,1,A319,1200,SJU,Green,NO,San Juan,Puerto Rico
24-Jan-12,39,UAL400,1,A319,12000,OKV,White,NO,Winchester ,Virginia
24-Jan-12,200,AWE668,1,A319,3500,PHX,Green,NO,Phoenix,Arizona
24-Jan-12,202,VVLL78,1,P3,11000,GNV,Green,NO,Gainesville,Florida
25-Jan-12,45,ASQ5737,1,CRJ2,3000,AML,Green,NO,Herndon,Virginia
25-Jan-12,213,VV7G830,1,T34P,1600,CRP,Green,NO,Corpus Christi,Texas
25-Jan-12,215,AWI3820,1,CRJ2,9000,AML,Green,NO,Herndon,Virginia
25-Jan-12,258,AWE1978,1,B734,2500,CLT,Green,NO,Charlotte,North Carolina
25-Jan-12,519,SWA1790,1,B737,11000,HND,Green,NO,Las Vegas,Nevada
26-Jan-12,0,TRS192,1,B737,10000,BRV,Red,NO,Brooke,Virginia
26-Jan-12,14,UCA4766,1,DHC8,2600,AVP,White,NO,"Scranton, PA",Pennsylvania
26-Jan-12,29,ASQ5172,1,CRJ2,2000,MCO,Green,NO,Orlando,Florida
26-Jan-12,40,TRS959,1,B712,5000,FLL,Green,NO,Fort Lauderdale,Florida
26-Jan-12,202,AAL694,1,MD83,3000,GKY,Green,NO,Arlington,Texas
26-Jan-12,206,EGF3211,1,E135,3000,GKY,Green,NO,Arlington,Texas
26-Jan-12,231,N634SB,1,C172,4000,CRG,Green,NO,Jacksonville,Florida
26-Jan-12,417,DAL1142,1,A320,7000,SLC,Green,NO,Salt Lake City,Utah
26-Jan-12,417,DAL2270,1,B738,7000,SLC,Green,NO,Salt Lake City,Utah
26-Jan-12,417,NKS293,1,A320,8000,LAS,Green,NO,Las Vegas,Nevada
26-Jan-12,448,POLICE3,1,H500,1000,SAN,Red,NO,San Francisco,California
26-Jan-12,515,SWA2377,1,B733,17500,VTU,Green,NO,Oxnard,California
26-Jan-12,620,SWA214,1,B733,7000,RNO,Green,NO,Reno,Nevada
26-Jan-12,1315,UCA4766,1,DH8,250,AVP,White,NO,"Scranton, PA",Pennsylvania
27-Jan-12,40,ASQ5838,1,E45X,13000,JYR,Green,NO,York,Nebraska
27-Jan-12,59,ASQ4324,1,E45X,3000,TEB,Blue,NO,Teterboro,New Jersey
27-Jan-12,135,AAL1299,1,B752,12000,DHP,Green,NO,Miami,Florida
27-Jan-12,135,DAL878,1,B752,Fl270,PIE,Green,NO,St. Petersburg-Clearwater,Florida
27-Jan-12,223,AAL849,1,MD83,4000,GKY,Green,NO,Arlington,Texas
27-Jan-12,226,MRA666,1,C208,4000,GKY,Green,NO,Arlington,Texas
27-Jan-12,235,DAL870,1,B752,FL270,PIE,Green,NO,St. Petersburg-Clearwater,Florida
27-Jan-12,245,SWA56,1,B737,3000,DAL,Green,NO,Dallas,Texas
27-Jan-12,330,SWA1232,1,B737,17000,PXR,Green,NO,Phoenix,Arizona
27-Jan-12,335,N25904,1,C152,1800,CDL,Green,NO,Candle,Alaska
27-Jan-12,338,N977PA,1,UNKN,4300,PHX,Green,NO,Phoenix,Arizona
27-Jan-12,421,LBQ860,1,TBM7,2000,ZPH,Green,*NO,Zephyrhills,Florida
27-Jan-12,553,C6566,1,UNKN,1000,Punta Salinas,Green,NO,Punta Salinas,Puerto Rico
28-Jan-12,8,AAL1384,1,B752,2000,JFK,Green,NO,New York,New York
28-Jan-12,8,N787PE,1,PA24,3500,FL78,Green,NO,Brandon,Florida
28-Jan-12,20,N446ER,1,C172,4000,SAV,Green,NO,Savannah,Georgia
28-Jan-12,138,SKW4592,1,CRJ2,7000,SLC,Green,NO,Salt Lake City,Utah
28-Jan-12,340,ASQ5900,1,E45X,9000,BNA,Green,NO,Nashville,Tennessee
28-Jan-12,355,DAL1252,1,A319,2000,CVG,Green,NO,Covington,Kentucky
28-Jan-12,400,SKW3488,1,CRJ7,7000,PDX,Green,NO,Portland, Oregon
28-Jan-12,545,N977PA \ ,1,B737,13000,PHX,Green,NO,Phoenix,Arizona
28-Jan-12,635,ASA896,1,B738,2500,SJC,Green,NO,San Jose ,California
28-Jan-12,2344,N4881N,1,C182,3500,SEG,Green,NO,Selingsgrove,Pennsylvania
28-Jan-12,2345,SOO9761,1,B747,12500,PSM,Green/yellow,NO,Portsmouth,New Hampshire
29-Jan-12,8,AAL1384,1,B752,2000,JFK,UNKN,NO,New York,New York
29-Jan-12,40,N426PE,1,CL60,10000,MKE,Green,NO,Milwaukee,Wisconsin
29-Jan-12,44,EGF2859,1,E135,5000,T31,Green,NO,Mckinney,Texas
29-Jan-12,129,UAL1121,1,B735,5000,CLE,Green,NO,Cleveland,Ohio
29-Jan-12,138,TRS856,1,B712,2700,MCO,Green,NO,Orlando,Florida
29-Jan-12,145,ASQ4160,1,E145,10500,IAH,Green,*NO,Houston,Texas
29-Jan-12,155,ASQ4607,1,E145,9000,IAH,Green,NO,Houston,Texas
29-Jan-12,159,UAL1594,1,B738,9000,IAH,Green,NO,Houston,Texas
29-Jan-12,208,UAL1662,1,B738,9000,IAH,Green,NO,Houston,Texas
29-Jan-12,209,SWA311,1,B737,11000,SMF,Green,NO,Sacramento,California
29-Jan-12,310,SWA497,1,B733,4500,LAX,Green,NO,Los Angeles,California
29-Jan-12,350,SWA144,1,B737,3000,FLL,Green,NO,Fort Lauderdale,Florida
29-Jan-12,357,HAWK229,1,HAWK,7000,T20,Green,NO,Gonzales,Texas
29-Jan-12,708,N8280P,1,PA34,2000,SEA,Green,NO,Seattle,Washington
29-Jan-12,800,N17544,1,BE36,6500,IAH,Green,NO,Houston,Texas
29-Jan-12,1622,SWA455,1,B737,15000,PHX,Green,NO,Phoenix,Arizona
29-Jan-12,UNKN,SWA108,1,B737,3500,WRI,Green,NO,Wrightstown,New Jersey
30-Jan-12,15,SKW5472,1,CRJ2,2000,SPI,Green,NO,Springfield,Illinois
30-Jan-12,23,UCM474,1,UNKN,3100,MKC,Green,NO,Kansas City,Missouri
30-Jan-12,135,AWI3860,1,CRJ2,4000,LGA,Green,NO,New York,New York
30-Jan-12,237,DAL686,1,MD88,7000,ATL,Green,NO,Atlanta,Georgia
30-Jan-12,514,N728M,1,GLF4,3900,LAS,Green,NO,Las Vegas,Nevada
30-Jan-12,520,N623MS,1,GLF3,3900,LAS,Green,NO,Las Vegas,Nevada
30-Jan-12,530,QXE617,1,DH8D,2000,SJC,Green,NO,San Jose,California
30-Jan-12,530,SHERIFF1,1,DH8D,2000,SJC,Green,NO,San Jose,California
30-Jan-12,736,USL559,1,A320,9000,SJC,Green,NO,San Jose,California
31-Jan-12,25,SWA3745,1,B737,1500,BNA,Green,NO,Nashville,Tennessee
31-Jan-12,234,SKW4557,1,CRJ2,16000,GRB,Green,NO,Green Bay,Wisconsin
31-Jan-12,332,UAL1143,1,B738,9000,ORD,Green,NO,Chicago,Illinois
31-Jan-12,418,ASQ5959,1,E145,2500,BNA,Green,NO,Nashville,Tennessee
31-Jan-12,548,ASH2834,1,CRJ9,700,PHX,Green,NO,Phoenix,Arizona
31-Jan-12,2245,CTA307,1,C208,4500,PHX,Green,NO,Phoenix,Arizona
01-Feb-12,30,CTL304,1,AC50,2000,MGY,Green,NO,Dayton,Ohio
01-Feb-12,415,N484DA,1,SR20,2200,MCO,Green,NO,Orlando,Florida
01-Feb-12,633,LBQ825,1,PC12,17000,DAN,Green,NO,Danville,Virginia
01-Feb-12,UNKN,UNKN,1,UNKN,500,FD15,Green,NO,Jupiter,Florida
02-Feb-12,1,IDAHO27,1,C206,1800,ADS,Green,NO,Dallas,Texas
02-Feb-12,20,N801MZR,1,UNKN,100,BQN,Green,NO,Aguadilla,Puerto Rico
02-Feb-12,27,GGN7440,1,B190,3000,RIC,Green,NO,Richmond,Virginia
02-Feb-12,150,SKW390Y,1,CRJ7,1300,AUS,Green,NO,Austin,Texas
02-Feb-12,154,VRD936,1,UNKN,UNKN,SAN,Green,NO,San Diego,California
02-Feb-12,244,QXE478,1,DH8D,7000,PDX,Green,NO,Portland,Oregon
02-Feb-12,339,ASA345,1,B737,5500,SEA,Green,NO,Seattle,Washington
02-Feb-12,345,N721NA,1,EA50,3000,MKC,Orange,NO,Kansas City,Missouri
02-Feb-12,345,SWA217,1,B737,5000,PHL,Green,NO,Philadelphia,Pennsylvania
02-Feb-12,357,AIR2,1,B206,3000,TUS,Green,NO,Tucson,Arizona
02-Feb-12,800,N5280R,1,C172,4500,TIX,Green,NO,Titusville,Florida
02-Feb-12,1400,SKW5238,1,CRJ2,8000,COS,Green,NO,Colorado Springs,Colorado
03-Feb-12,107,UAL350,1,B752,5000,MCO,Green,NO,Orlando,Florida
03-Feb-12,134,MRA686,1,C208,1500,MIA,Green,NO,Miami,Florida
