Date,Open,High,Low,Close,Volume,Name
2012-08-13,65.8,67.84,65.58,66.6,2514179,RRC
2012-08-14,66.72,67.12,64.9,66.22,1689663,RRC
2012-08-15,66.37,67.0,65.74,66.63,1365642,RRC
2012-08-16,67.27,69.68,67.18,68.91,3240024,RRC
2012-08-17,68.99,69.8,68.64,69.66,1949281,RRC
2012-08-20,69.57,70.0,67.74,67.95,1768519,RRC
2012-08-21,68.58,69.21,66.8,67.13,1670697,RRC
2012-08-22,67.08,67.3,66.14,67.0,1304923,RRC
2012-08-23,66.92,66.97,65.59,65.66,1106911,RRC
2012-08-24,65.71,66.44,65.5,66.27,1436908,RRC
2012-08-27,66.38,67.39,65.7,66.27,1126944,RRC
2012-08-28,66.14,66.88,65.04,65.91,868051,RRC
2012-08-29,66.05,66.05,65.25,65.42,633413,RRC
2012-08-30,65.13,65.23,64.38,64.55,763485,RRC
2012-08-31,65.11,65.6,64.2,65.19,1327041,RRC
2012-09-04,65.02,65.78,64.25,65.41,1368159,RRC
2012-09-05,65.44,65.58,64.88,65.28,1066620,RRC
2012-09-06,66.02,66.67,65.24,65.84,2483984,RRC
2012-09-07,66.17,67.48,65.84,67.41,1317254,RRC
2012-09-10,67.7,68.64,67.24,67.75,1521094,RRC
2012-09-11,68.42,71.47,68.42,70.57,2874246,RRC
2012-09-12,70.82,72.48,70.0,70.75,1533174,RRC
2012-09-13,70.59,71.63,69.41,70.7,2226510,RRC
2012-09-14,71.19,71.69,69.19,70.1,2388373,RRC
2012-09-17,69.92,70.64,69.01,69.44,880405,RRC
2012-09-18,69.43,69.83,68.52,68.97,1608649,RRC
2012-09-19,69.04,69.66,68.24,68.97,1322568,RRC
2012-09-20,68.37,69.53,67.8,69.22,1146453,RRC
2012-09-21,69.82,70.3,69.21,69.56,1381487,RRC
2012-09-24,68.6,68.96,67.91,68.12,983287,RRC
2012-09-25,68.54,68.54,67.02,67.08,1043863,RRC
2012-09-26,66.87,68.49,66.2,67.75,1656179,RRC
2012-09-27,68.54,70.76,68.5,70.08,1593476,RRC
2012-09-28,69.6,70.23,68.36,69.87,1625438,RRC
2012-10-01,70.71,71.29,70.13,70.4,1332939,RRC
2012-10-02,70.81,70.96,69.22,70.01,1261174,RRC
2012-10-03,69.68,69.68,68.39,68.97,1112312,RRC
2012-10-04,69.56,70.67,69.27,70.57,1216750,RRC
2012-10-05,70.79,70.8,68.53,69.03,1303067,RRC
2012-10-08,68.39,70.34,68.3,70.23,979165,RRC
2012-10-09,70.29,70.59,69.59,69.85,1464163,RRC
2012-10-10,69.71,70.58,69.16,70.26,1373932,RRC
2012-10-11,71.11,73.41,70.68,73.28,2501903,RRC
2012-10-12,73.13,73.94,71.65,71.73,1487845,RRC
2012-10-15,71.01,72.16,69.5,70.68,1692499,RRC
2012-10-16,71.22,71.86,70.41,71.2,1199760,RRC
2012-10-17,71.52,71.76,70.2,70.57,1704453,RRC
2012-10-18,70.35,70.96,69.92,70.5,1454161,RRC
2012-10-19,70.38,70.56,68.25,68.83,1782897,RRC
2012-10-22,68.85,69.47,68.2,68.78,2018179,RRC
2012-10-23,67.95,68.23,66.74,67.8,1792723,RRC
2012-10-24,68.05,68.42,66.43,66.7,1781541,RRC
2012-10-25,66.97,67.39,64.14,66.45,3194416,RRC
2012-10-26,66.0,66.79,65.47,66.1,1530550,RRC
2012-10-31,66.35,66.35,64.9,65.36,1568786,RRC
2012-11-01,65.41,65.99,64.33,65.47,1549781,RRC
2012-11-02,65.52,66.37,64.7,65.1,1484717,RRC
2012-11-05,64.93,66.79,64.42,66.54,1388384,RRC
2012-11-06,66.78,68.0,66.54,67.07,1748288,RRC
2012-11-07,66.24,66.83,65.45,66.25,1397902,RRC
2012-11-08,66.22,67.41,65.73,65.75,1571542,RRC
2012-11-09,65.69,67.25,65.12,66.3,1363314,RRC
2012-11-12,66.3,66.74,65.91,66.61,849393,RRC
2012-11-13,66.03,69.09,66.01,68.01,1638628,RRC
2012-11-14,67.97,68.36,66.87,67.61,1374386,RRC
2012-11-15,67.31,68.08,66.45,67.33,993376,RRC
2012-11-16,67.46,67.49,65.7,67.09,1450925,RRC
2012-11-19,68.04,68.13,67.12,67.7,1882420,RRC
2012-11-20,67.57,68.15,67.11,68.15,954966,RRC
2012-11-21,68.1,68.85,67.85,68.79,678035,RRC
2012-11-23,68.94,69.74,68.67,69.73,286228,RRC
2012-11-26,69.0,69.33,67.08,67.54,1832791,RRC
2012-11-27,67.5,67.7,66.73,66.82,731506,RRC
2012-11-28,66.0,67.48,65.34,67.43,1161735,RRC
2012-11-29,67.75,68.84,65.58,65.67,2680419,RRC
2012-11-30,65.79,65.83,63.95,64.02,3702556,RRC
2012-12-03,64.74,64.78,63.38,64.03,2039856,RRC
2012-12-04,63.95,64.28,62.64,63.21,2194961,RRC
2012-12-05,63.72,65.18,63.61,64.61,1607375,RRC
2012-12-06,64.6,65.0,63.95,64.58,1751028,RRC
2012-12-07,64.85,65.11,64.39,64.68,876440,RRC
2012-12-10,64.64,65.0,63.54,63.74,1247869,RRC
2012-12-11,64.02,64.88,63.55,64.71,1466321,RRC
2012-12-12,64.84,66.24,64.58,65.84,1631062,RRC
2012-12-13,65.58,65.85,63.47,63.56,1754767,RRC
2012-12-14,63.13,63.56,61.72,62.12,2266363,RRC
2012-12-17,62.5,63.71,62.27,63.52,1949905,RRC
2012-12-18,63.57,64.85,63.42,64.47,1435357,RRC
2012-12-19,64.3,64.35,63.22,63.32,1070610,RRC
2012-12-20,63.47,64.14,62.99,63.38,2265780,RRC
2012-12-21,62.83,63.76,62.71,63.72,1959436,RRC
2012-12-24,63.17,63.54,62.67,63.34,514481,RRC
2012-12-26,63.65,64.23,62.67,62.85,626888,RRC
2012-12-27,62.98,63.13,62.11,62.97,895085,RRC
2012-12-28,62.51,62.69,61.95,62.02,788512,RRC
2012-12-31,61.84,62.93,61.03,62.83,1547907,RRC
2013-01-02,63.65,63.65,61.25,62.05,2271167,RRC
2013-01-03,61.97,63.92,61.62,63.4,1842417,RRC
2013-01-04,63.63,65.19,63.44,65.14,1268113,RRC
2013-01-07,65.11,65.61,64.43,65.21,1692815,RRC
2013-01-08,65.02,65.1,63.39,64.17,1776616,RRC
2013-01-09,64.28,65.08,63.04,63.56,2000600,RRC
2013-01-10,63.72,64.6,63.23,63.83,1476780,RRC
2013-01-11,63.38,64.4,63.19,64.39,1941484,RRC
2013-01-14,64.41,65.36,64.2,64.76,1326322,RRC
2013-01-15,64.62,65.97,64.42,65.93,1272079,RRC
2013-01-16,66.7,67.58,65.55,66.89,3036761,RRC
2013-01-17,67.02,68.05,66.84,67.46,1891041,RRC
2013-01-18,67.71,68.27,67.04,68.27,1047647,RRC
2013-01-22,68.25,68.8,67.07,68.56,1682710,RRC
2013-01-23,68.4,68.77,67.4,67.99,1140188,RRC
2013-01-24,68.14,69.4,68.14,68.51,1145304,RRC
2013-01-25,68.54,69.19,68.34,68.7,916664,RRC
2013-01-28,68.42,68.43,67.0,67.35,1679298,RRC
2013-01-29,67.47,68.34,67.05,68.03,1223228,RRC
2013-01-30,68.36,69.1,67.73,68.49,2044269,RRC
2013-01-31,68.15,69.13,66.02,67.17,2169105,RRC
2013-02-01,67.71,67.98,67.03,67.77,922483,RRC
2013-02-04,67.27,68.0,67.04,67.35,1074127,RRC
2013-02-05,67.62,69.55,67.4,69.51,2027642,RRC
2013-02-06,68.94,71.67,68.94,70.75,2619299,RRC
2013-02-07,70.8,71.32,70.19,71.0,1186025,RRC
2013-02-08,71.62,72.26,71.35,72.15,1082132,RRC
2013-02-11,72.14,72.15,70.48,70.68,1104074,RRC
2013-02-12,71.48,71.48,70.08,71.03,1084277,RRC
2013-02-13,71.03,71.43,70.84,71.31,952791,RRC
2013-02-14,71.12,72.12,70.78,71.73,1408524,RRC
2013-02-15,71.49,71.56,69.94,70.36,1269563,RRC
2013-02-19,70.79,72.6,70.35,72.49,1896196,RRC
2013-02-20,72.24,72.39,70.19,70.25,1689885,RRC
2013-02-21,70.22,70.56,68.97,70.15,1098074,RRC
2013-02-22,70.48,71.97,70.45,71.71,1116331,RRC
2013-02-25,72.1,72.73,70.47,70.47,1370802,RRC
2013-02-26,70.96,71.89,70.3,71.36,1196544,RRC
