Date,Open,High,Low,Close,Volume,Name
2012-08-13,60.78,61.02,60.58,60.84,3090018,UNP
2012-08-14,61.24,61.25,60.69,60.84,2512116,UNP
2012-08-15,60.64,62.0,60.62,61.86,3894048,UNP
2012-08-16,61.72,62.66,61.68,62.46,3953208,UNP
2012-08-17,62.45,62.77,62.18,62.5,2925006,UNP
2012-08-20,62.5,62.62,61.85,62.16,2834342,UNP
2012-08-21,62.23,62.67,62.04,62.36,2422552,UNP
2012-08-22,62.14,62.57,61.87,62.34,2447200,UNP
2012-08-23,62.24,62.24,61.46,61.9,2455332,UNP
2012-08-24,61.67,62.22,61.54,62.0,2573332,UNP
2012-08-27,62.12,62.25,61.64,61.82,2174904,UNP
2012-08-28,61.79,62.24,61.62,61.75,2554338,UNP
2012-08-29,61.72,61.76,61.32,61.39,3273262,UNP
2012-08-30,61.04,61.12,60.61,60.7,2408812,UNP
2012-08-31,60.96,61.1,60.54,60.72,2950174,UNP
2012-09-04,60.59,61.43,60.32,61.13,3864300,UNP
2012-09-05,61.0,61.0,59.28,59.62,5128746,UNP
2012-09-06,59.94,60.8,59.85,60.62,3633914,UNP
2012-09-07,60.39,61.19,60.38,61.12,3503972,UNP
2012-09-10,61.14,61.68,61.0,61.43,2876930,UNP
2012-09-11,61.42,62.25,61.38,62.1,2788394,UNP
2012-09-12,62.02,62.6,61.89,62.47,2272522,UNP
2012-09-13,62.36,63.54,61.9,63.24,3158038,UNP
2012-09-14,63.42,64.64,63.14,64.22,5892064,UNP
2012-09-17,64.14,64.14,63.08,63.46,3519112,UNP
2012-09-18,63.28,63.36,62.66,63.31,2943350,UNP
2012-09-19,62.62,62.92,61.76,62.52,4291564,UNP
2012-09-20,60.56,61.17,59.73,60.48,10183504,UNP
2012-09-21,60.64,60.72,59.64,59.68,6768868,UNP
2012-09-24,59.38,60.72,59.3,60.56,4223118,UNP
2012-09-25,60.72,60.99,60.1,60.19,4047130,UNP
2012-09-26,60.0,60.3,59.26,59.46,4062194,UNP
2012-09-27,59.7,59.8,59.02,59.26,5436052,UNP
2012-09-28,59.06,59.51,58.43,59.35,5109216,UNP
2012-10-01,59.49,59.64,59.06,59.26,3716040,UNP
2012-10-02,59.6,59.74,59.1,59.55,3441458,UNP
2012-10-03,59.72,60.36,59.4,60.32,3515574,UNP
2012-10-04,60.68,61.28,60.4,60.78,3938292,UNP
2012-10-05,61.14,61.58,60.82,61.08,2936984,UNP
2012-10-08,60.97,61.6,60.84,61.32,1920486,UNP
2012-10-09,61.4,61.72,60.63,60.63,2924852,UNP
2012-10-10,60.62,60.92,60.2,60.46,2270872,UNP
2012-10-11,60.98,61.06,60.45,60.46,3067306,UNP
2012-10-12,60.66,60.99,60.06,60.52,3371240,UNP
2012-10-15,60.59,60.96,59.88,60.46,3294106,UNP
2012-10-16,61.02,61.82,60.66,61.7,3163936,UNP
2012-10-17,61.56,62.0,60.69,61.86,5034088,UNP
