Date,Open,High,Low,Close,Volume,Name
2012-08-13,71.73,71.9,71.55,71.82,473955,CLX
2012-08-14,71.99,72.75,71.71,72.53,1164149,CLX
2012-08-15,72.36,72.66,71.84,72.07,1232725,CLX
2012-08-16,71.91,72.35,71.76,72.21,919208,CLX
2012-08-17,72.12,72.5,71.71,72.39,811265,CLX
2012-08-20,72.28,72.4,71.89,72.31,488538,CLX
2012-08-21,72.34,72.56,72.06,72.1,846554,CLX
2012-08-22,71.96,72.22,71.72,72.06,502851,CLX
2012-08-23,72.14,72.26,71.81,71.97,765504,CLX
2012-08-24,71.82,72.5,71.75,72.31,747317,CLX
2012-08-27,72.3,72.66,72.3,72.36,579374,CLX
2012-08-28,72.31,72.61,72.08,72.19,585858,CLX
2012-08-29,72.06,72.31,71.75,72.09,601204,CLX
2012-08-30,72.0,72.47,71.8,72.3,518711,CLX
2012-08-31,72.48,72.83,72.31,72.75,603846,CLX
2012-09-04,72.8,73.21,72.57,72.99,764541,CLX
2012-09-05,72.9,73.1,72.61,72.9,401735,CLX
2012-09-06,73.2,73.45,72.93,73.44,729610,CLX
2012-09-07,73.41,73.43,72.65,72.78,527203,CLX
2012-09-10,72.57,72.73,72.27,72.32,539183,CLX
2012-09-11,72.26,72.26,71.89,72.11,561122,CLX
2012-09-12,72.24,72.4,71.55,71.69,634524,CLX
2012-09-13,71.73,71.98,71.2,71.95,837637,CLX
2012-09-14,72.34,72.34,70.45,70.59,993183,CLX
2012-09-17,70.35,70.51,69.67,70.1,1942599,CLX
2012-09-18,70.12,71.19,69.81,70.95,973057,CLX
2012-09-19,71.02,71.86,70.88,71.45,671342,CLX
2012-09-20,71.36,72.0,71.25,71.75,573022,CLX
2012-09-21,71.89,72.18,71.2,71.4,1159524,CLX
2012-09-24,71.35,72.15,71.35,71.96,691348,CLX
2012-09-25,71.96,72.31,71.33,71.39,745484,CLX
2012-09-26,71.4,72.92,71.4,72.01,698708,CLX
2012-09-27,72.08,72.18,71.36,71.63,521385,CLX
2012-09-28,71.54,72.08,71.05,72.05,826306,CLX
2012-10-01,72.17,72.72,71.86,72.28,759541,CLX
2012-10-02,72.43,72.78,72.2,72.39,479837,CLX
2012-10-03,72.53,73.25,72.44,73.0,671760,CLX
2012-10-04,73.22,73.65,73.06,73.53,555359,CLX
2012-10-05,73.65,73.88,73.54,73.74,515916,CLX
2012-10-08,73.92,74.97,73.6,74.35,1770012,CLX
2012-10-09,74.47,74.85,73.58,73.96,1069793,CLX
2012-10-10,73.95,74.68,73.78,73.98,940710,CLX
2012-10-11,74.39,74.39,73.78,73.78,710412,CLX
2012-10-12,73.75,74.27,73.6,73.81,591560,CLX
2012-10-15,73.91,74.57,73.76,74.33,750040,CLX
2012-10-16,74.5,74.9,74.18,74.86,872762,CLX
2012-10-17,75.0,75.54,74.81,75.44,802858,CLX
2012-10-18,75.45,75.9,75.03,75.63,526736,CLX
2012-10-19,75.57,75.58,74.6,74.99,1324240,CLX
2012-10-22,74.62,74.62,73.44,73.82,807913,CLX
2012-10-23,73.57,73.82,72.84,73.19,856564,CLX
2012-10-24,73.3,73.64,72.66,72.8,1080717,CLX
2012-10-25,73.34,73.74,72.5,72.81,695340,CLX
2012-10-26,72.89,72.98,71.9,72.1,1026118,CLX
2012-10-31,71.21,73.47,71.0,72.3,1386011,CLX
2012-11-01,72.47,73.24,72.08,72.79,1059696,CLX
2012-11-02,73.14,73.54,72.82,73.05,1295399,CLX
2012-11-05,73.13,73.61,72.5,72.92,810137,CLX
2012-11-06,73.0,73.69,72.91,73.49,702316,CLX
2012-11-07,73.26,73.56,72.56,73.11,1105201,CLX
2012-11-08,73.03,73.3,72.55,72.63,693105,CLX
2012-11-09,72.63,73.33,72.51,72.78,588921,CLX
2012-11-12,72.82,73.34,72.61,73.04,673924,CLX
2012-11-13,72.86,73.87,72.85,73.47,801099,CLX
2012-11-14,73.48,74.0,72.67,72.79,620716,CLX
2012-11-15,72.7,73.16,72.53,72.67,845704,CLX
2012-11-16,73.05,74.29,72.75,74.29,1554894,CLX
2012-11-19,74.47,74.92,73.72,74.1,1488849,CLX
2012-11-20,74.15,74.5,73.82,74.4,680465,CLX
2012-11-21,74.49,74.66,73.98,74.34,620221,CLX
