Date,Open,High,Low,Close,Volume,Name
2012-08-13,56.07,56.29,55.92,56.16,1441558,RTN
2012-08-14,56.26,56.39,55.99,56.11,1179455,RTN
2012-08-15,55.93,56.43,55.8,56.24,1345710,RTN
2012-08-16,56.32,56.55,56.04,56.42,1411432,RTN
2012-08-17,56.49,56.49,56.11,56.23,1957506,RTN
2012-08-20,56.23,56.65,56.2,56.49,1520345,RTN
2012-08-21,56.65,56.82,56.22,56.32,997198,RTN
2012-08-22,56.18,56.34,55.7,55.81,1252049,RTN
2012-08-23,55.83,55.84,55.36,55.68,1808584,RTN
2012-08-24,55.46,55.89,55.27,55.8,1575615,RTN
2012-08-27,55.8,56.6,55.8,56.34,1730369,RTN
2012-08-28,56.15,56.53,56.0,56.23,1436739,RTN
2012-08-29,56.28,56.83,56.09,56.74,1380428,RTN
2012-08-30,56.39,56.51,56.01,56.3,982387,RTN
2012-08-31,56.64,56.73,56.17,56.52,1320091,RTN
2012-09-04,56.22,56.62,56.0,56.45,1483200,RTN
2012-09-05,56.65,57.07,56.41,56.84,1866247,RTN
2012-09-06,57.09,58.0,57.0,57.98,1501817,RTN
2012-09-07,58.0,58.0,57.57,57.82,1234104,RTN
2012-09-10,57.52,57.71,57.33,57.34,1169099,RTN
2012-09-11,57.31,57.56,57.18,57.39,1536202,RTN
2012-09-12,57.39,57.93,57.3,57.88,1522364,RTN
2012-09-13,57.83,58.68,57.53,58.4,1745732,RTN
2012-09-14,58.13,58.54,57.59,57.81,2780065,RTN
2012-09-17,57.63,58.09,57.49,57.98,4663362,RTN
2012-09-18,58.0,58.01,57.64,57.87,1283069,RTN
2012-09-19,57.88,58.33,57.77,58.15,1063142,RTN
2012-09-20,57.87,58.15,57.7,58.05,1195065,RTN
2012-09-21,58.25,58.48,58.07,58.11,1660144,RTN
2012-09-24,57.95,58.0,57.54,57.86,1233764,RTN
2012-09-25,57.91,58.32,57.8,58.05,1240086,RTN
2012-09-26,58.11,58.31,57.57,57.59,1172924,RTN
2012-09-27,57.72,57.83,57.11,57.54,1152574,RTN
2012-09-28,57.4,57.41,56.72,57.16,1321176,RTN
2012-10-01,55.45,56.0,54.45,55.58,4845390,RTN
2012-10-02,54.12,55.45,53.6,54.75,6039624,RTN
2012-10-03,54.7,55.11,54.56,54.98,2969002,RTN
2012-10-04,55.3,55.85,54.98,55.32,2334737,RTN
2012-10-05,55.47,55.92,55.27,55.48,1698665,RTN
2012-10-08,55.38,55.55,55.15,55.32,1102973,RTN
2012-10-09,55.32,55.58,54.97,55.02,1767076,RTN
2012-10-10,55.06,55.22,54.73,54.81,1127994,RTN
2012-10-11,55.12,55.23,54.88,54.88,1264303,RTN
2012-10-12,55.03,55.35,54.64,54.88,1095899,RTN
2012-10-15,54.89,55.42,54.85,55.34,1206645,RTN
2012-10-16,55.58,56.28,55.29,56.23,1392125,RTN
2012-10-17,56.37,56.73,56.24,56.66,1246205,RTN
2012-10-18,56.56,57.09,56.37,57.06,1384111,RTN
2012-10-19,56.86,56.86,55.8,55.87,1527596,RTN
2012-10-22,55.39,55.78,55.15,55.65,1278567,RTN
2012-10-23,55.18,55.19,54.45,55.08,1646321,RTN
2012-10-24,55.39,55.79,55.1,55.15,1666747,RTN
2012-10-25,55.66,56.31,55.06,55.74,2967848,RTN
2012-10-26,55.63,56.23,55.37,55.71,1497445,RTN
2012-10-31,56.1,56.79,55.87,56.56,1732711,RTN
2012-11-01,56.63,57.5,56.56,57.16,2427622,RTN
2012-11-02,57.38,57.79,56.99,57.03,3311505,RTN
2012-11-05,56.83,56.92,56.24,56.45,2206937,RTN
2012-11-06,56.75,57.96,56.49,57.34,2688070,RTN
2012-11-07,56.22,56.22,54.3,55.47,4361083,RTN
2012-11-08,55.53,55.7,55.09,55.12,2154940,RTN
2012-11-09,54.98,56.37,54.57,56.06,2643049,RTN
2012-11-12,55.59,56.23,55.08,55.39,1696181,RTN
2012-11-13,54.96,56.32,54.96,55.86,1776519,RTN
2012-11-14,56.03,56.17,54.36,54.48,2410596,RTN
2012-11-15,54.42,54.69,53.86,54.0,1778907,RTN
2012-11-16,54.23,54.72,53.68,54.46,2211028,RTN
2012-11-19,54.88,55.3,54.62,55.26,1261738,RTN
2012-11-20,55.24,55.6,54.96,55.44,1595082,RTN
2012-11-21,55.42,55.91,55.17,55.84,1061771,RTN
2012-11-23,56.0,56.2,55.77,56.2,678275,RTN
2012-11-26,56.02,56.26,55.78,56.25,1074351,RTN
2012-11-27,56.29,56.75,55.86,56.11,1618615,RTN
2012-11-28,55.86,56.38,55.35,56.37,1820110,RTN
2012-11-29,56.5,56.98,56.28,56.85,1250507,RTN
2012-11-30,56.85,57.24,56.71,57.13,1444454,RTN
2012-12-03,57.29,57.3,56.28,56.41,1065391,RTN
2012-12-04,56.57,56.94,56.33,56.76,1085446,RTN
2012-12-05,56.79,57.45,56.16,57.25,1322546,RTN
2012-12-06,57.2,57.31,56.6,57.28,1166332,RTN
2012-12-07,57.31,57.45,56.93,57.4,752890,RTN
2012-12-10,57.3,58.0,56.91,57.91,1197334,RTN
2012-12-11,57.96,58.59,57.88,58.15,1368125,RTN
2012-12-12,58.39,58.7,58.02,58.14,1222819,RTN
2012-12-13,58.06,58.2,57.39,57.51,1127055,RTN
2012-12-14,57.51,57.77,57.33,57.49,1665235,RTN
2012-12-17,57.66,58.2,57.5,58.17,1534354,RTN
2012-12-18,58.18,58.93,58.08,58.9,1273115,RTN
2012-12-19,59.06,59.06,58.06,58.75,1858796,RTN
2012-12-20,58.91,59.28,58.72,59.28,1205015,RTN
2012-12-21,58.64,59.34,58.46,59.23,2695564,RTN
2012-12-24,58.98,58.98,58.5,58.72,511859,RTN
2012-12-26,58.86,58.87,57.26,57.31,2421703,RTN
2012-12-27,57.37,57.9,56.95,57.8,1834061,RTN
2012-12-28,57.05,57.56,56.64,56.7,1734501,RTN
2012-12-31,56.5,57.62,56.07,57.56,1953202,RTN
2013-01-02,58.52,58.65,58.13,58.62,1726819,RTN
2013-01-03,58.66,58.98,58.43,58.64,1636109,RTN
2013-01-04,58.89,59.08,58.46,59.01,1062435,RTN
2013-01-07,58.68,58.84,58.21,58.35,2169401,RTN
2013-01-08,57.23,57.99,57.23,57.74,2359211,RTN
2013-01-09,57.78,58.32,57.65,58.21,1153678,RTN
2013-01-10,58.44,58.58,57.99,58.58,1603817,RTN
2013-01-11,58.57,58.6,57.91,57.99,1175714,RTN
2013-01-14,58.01,58.1,57.58,57.87,1189831,RTN
2013-01-15,57.58,58.23,57.42,58.15,1285680,RTN
2013-01-16,58.09,58.13,57.6,57.77,1333896,RTN
2013-01-17,57.93,58.52,57.63,58.25,1928554,RTN
2013-01-18,58.43,58.5,57.67,58.1,1698456,RTN
2013-01-22,58.03,58.44,57.97,58.37,1193319,RTN
2013-01-23,57.79,58.36,57.36,58.2,2073697,RTN
2013-01-24,58.18,58.18,56.01,56.54,4509588,RTN
2013-01-25,56.67,56.67,55.7,55.88,2360028,RTN
2013-01-28,56.44,56.44,54.57,54.87,3562471,RTN
2013-01-29,54.87,55.18,54.78,54.9,3086276,RTN
2013-01-30,54.78,54.98,54.1,54.15,2166607,RTN
2013-01-31,54.07,54.07,52.64,52.68,4461789,RTN
