Date,Open,High,Low,Close,Volume,Name
2012-08-13,46.03,46.22,45.22,45.6,492628,IDXX
2012-08-14,45.71,45.96,45.5,45.72,278144,IDXX
2012-08-15,45.66,46.47,45.5,46.38,285654,IDXX
2012-08-16,46.57,47.0,46.36,46.88,535262,IDXX
2012-08-17,47.0,47.44,46.66,47.18,507422,IDXX
2012-08-20,46.9,47.28,46.85,47.14,420576,IDXX
2012-08-21,47.12,47.64,46.92,46.96,617520,IDXX
2012-08-22,47.0,47.12,46.57,46.65,351486,IDXX
2012-08-23,46.55,47.12,46.38,47.0,449056,IDXX
2012-08-24,46.92,47.43,46.92,47.0,244730,IDXX
2012-08-27,47.23,47.73,47.0,47.06,635080,IDXX
2012-08-28,46.85,47.66,46.85,47.55,392728,IDXX
2012-08-29,47.49,47.84,47.24,47.44,444562,IDXX
2012-08-30,47.1,47.5,46.88,47.3,378274,IDXX
2012-08-31,47.7,47.9,47.12,47.53,332378,IDXX
2012-09-04,47.64,48.5,47.32,48.36,560308,IDXX
2012-09-05,48.3,48.76,48.04,48.46,784462,IDXX
2012-09-06,48.76,49.7,48.48,49.38,760444,IDXX
2012-09-07,49.38,49.8,49.22,49.26,444268,IDXX
2012-09-10,48.84,49.58,48.84,49.12,273604,IDXX
2012-09-11,48.95,49.34,48.8,48.92,339010,IDXX
2012-09-12,49.12,49.62,47.16,49.58,392564,IDXX
2012-09-13,49.77,49.88,49.26,49.7,826404,IDXX
2012-09-14,49.72,50.0,49.38,50.0,460004,IDXX
2012-09-17,49.8,49.8,48.48,48.74,1039816,IDXX
2012-09-18,48.78,49.05,48.45,48.82,727878,IDXX
2012-09-19,48.68,48.98,48.44,48.81,469240,IDXX
2012-09-20,48.48,49.31,48.48,49.22,329136,IDXX
2012-09-21,49.52,50.0,49.39,49.52,938142,IDXX
2012-09-24,49.36,50.11,49.18,50.08,538708,IDXX
2012-09-25,50.34,50.59,49.8,49.96,870488,IDXX
2012-09-26,49.94,50.2,49.25,49.5,573702,IDXX
2012-09-27,49.61,49.96,49.46,49.8,466960,IDXX
2012-09-28,49.57,49.84,49.18,49.68,396532,IDXX
2012-10-01,49.86,49.86,48.22,48.83,1209696,IDXX
2012-10-02,48.92,49.18,48.6,48.85,451922,IDXX
2012-10-03,49.04,49.46,48.76,49.09,461956,IDXX
2012-10-04,49.19,49.6,49.19,49.5,271212,IDXX
2012-10-05,49.64,50.02,49.3,49.4,358412,IDXX
2012-10-08,49.4,49.85,49.21,49.44,262148,IDXX
2012-10-09,49.3,49.62,47.83,47.86,306016,IDXX
2012-10-10,47.96,48.18,47.7,47.84,394128,IDXX
2012-10-11,48.22,48.63,48.01,48.45,245306,IDXX
2012-10-12,48.48,48.72,47.88,47.97,229836,IDXX
2012-10-15,48.21,48.79,47.89,48.52,368258,IDXX
2012-10-16,48.9,49.1,48.66,49.02,233218,IDXX
2012-10-17,49.04,49.48,48.74,49.24,328528,IDXX
2012-10-18,49.06,49.6,48.38,49.48,835390,IDXX
2012-10-19,49.11,49.5,47.64,48.8,1138114,IDXX
2012-10-22,48.66,49.07,48.32,48.94,430160,IDXX
2012-10-23,48.58,49.04,48.0,48.5,305976,IDXX
2012-10-24,48.75,48.78,47.94,48.02,344362,IDXX
2012-10-25,48.23,48.5,47.85,48.12,538448,IDXX
2012-10-26,48.0,48.73,47.61,47.88,571004,IDXX
2012-10-31,47.84,49.2,47.65,48.1,421752,IDXX
2012-11-01,47.94,48.22,47.6,47.72,1060604,IDXX
2012-11-02,48.0,48.11,47.22,47.32,547586,IDXX
2012-11-05,47.34,47.34,46.82,46.95,791464,IDXX
2012-11-06,47.26,47.42,46.86,46.94,970268,IDXX
2012-11-07,46.62,46.82,46.1,46.44,758006,IDXX
2012-11-08,46.2,46.4,44.94,44.96,1051444,IDXX
2012-11-09,44.89,45.11,44.6,44.78,1043954,IDXX
2012-11-12,44.78,44.98,44.47,44.86,508712,IDXX
2012-11-13,44.66,45.24,44.45,45.0,624908,IDXX
2012-11-14,45.02,45.56,44.56,44.66,757570,IDXX
2012-11-15,44.74,45.11,43.76,44.88,893300,IDXX
2012-11-16,44.92,45.4,44.82,45.16,753906,IDXX
2012-11-19,45.38,46.32,45.33,46.31,747526,IDXX
2012-11-20,46.22,46.33,45.54,45.98,441840,IDXX
2012-11-21,46.0,46.24,45.56,45.94,413832,IDXX
2012-11-23,45.9,47.08,45.9,47.02,245324,IDXX
2012-11-26,46.81,47.13,46.7,46.96,374596,IDXX
2012-11-27,46.66,47.15,46.04,46.15,693188,IDXX
2012-11-28,45.85,46.02,45.11,45.71,785414,IDXX
2012-11-29,46.06,46.89,46.04,46.63,520564,IDXX
2012-11-30,46.59,46.92,46.49,46.74,1495252,IDXX
2012-12-03,46.82,46.99,45.9,46.08,605402,IDXX
2012-12-04,46.06,46.3,45.73,46.16,606098,IDXX
2012-12-05,46.22,46.48,45.9,46.34,427472,IDXX
2012-12-06,46.33,46.64,46.26,46.55,278396,IDXX
2012-12-07,46.62,46.95,46.44,46.76,331676,IDXX
2012-12-10,46.65,47.22,46.52,46.91,379506,IDXX
2012-12-11,46.91,47.44,46.9,47.25,363142,IDXX
2012-12-12,47.27,48.37,47.1,47.8,639332,IDXX
