Date,Open,High,Low,Close,Volume,Name
2012-08-13,86.39,87.54,86.24,86.9,2939772,MON
2012-08-14,87.36,87.5,85.99,86.2,2385060,MON
2012-08-15,86.2,87.3,86.2,86.64,2984647,MON
2012-08-16,86.87,88.96,86.61,88.32,3211576,MON
2012-08-17,88.65,88.65,87.62,87.87,2537776,MON
2012-08-20,88.1,88.17,86.75,87.47,2077653,MON
2012-08-21,87.6,88.84,87.11,87.69,2555252,MON
2012-08-22,87.5,88.06,86.28,88.06,2887239,MON
2012-08-23,87.53,87.72,85.58,85.83,2599260,MON
2012-08-24,85.55,85.59,84.86,85.34,2491570,MON
2012-08-27,85.68,86.78,85.36,86.13,2383881,MON
2012-08-28,85.8,87.27,85.58,86.97,3202293,MON
2012-08-29,87.2,88.01,86.46,87.73,2438316,MON
2012-08-30,87.38,87.63,86.84,87.17,2258133,MON
2012-08-31,87.61,87.92,86.67,87.11,1876010,MON
2012-09-04,86.94,87.43,86.07,86.62,2236615,MON
2012-09-05,86.37,87.89,86.35,87.55,2309618,MON
2012-09-06,88.1,89.69,87.61,89.44,2949993,MON
2012-09-07,89.5,89.9,88.88,89.39,2371228,MON
2012-09-10,89.65,89.99,89.22,89.42,1901228,MON
2012-09-11,89.41,89.82,88.83,89.5,1984940,MON
2012-09-12,89.4,89.93,87.92,87.99,4281955,MON
2012-09-13,88.06,90.0,88.06,89.9,2615329,MON
2012-09-14,90.04,90.12,88.42,88.97,3406145,MON
2012-09-17,88.57,89.62,87.77,89.08,3091093,MON
2012-09-18,89.08,89.12,88.31,89.06,2084790,MON
2012-09-19,90.51,91.75,90.15,91.16,4830894,MON
2012-09-20,90.79,91.43,89.72,91.06,3540740,MON
2012-09-21,91.6,91.95,90.61,90.92,3718453,MON
2012-09-24,90.58,91.43,90.4,91.04,2500130,MON
2012-09-25,91.4,91.66,90.45,90.45,2936097,MON
2012-09-26,90.27,91.0,89.29,89.49,2512474,MON
2012-09-27,90.73,91.78,90.22,91.36,3311760,MON
2012-09-28,91.21,91.59,90.27,91.02,2885756,MON
2012-10-01,91.71,91.85,90.25,90.39,3291770,MON
2012-10-02,90.19,91.22,89.51,90.94,3961303,MON
2012-10-03,88.91,89.8,87.57,88.59,7142621,MON
2012-10-04,89.06,91.27,88.83,90.64,3880511,MON
2012-10-05,91.05,92.18,90.78,91.16,3458217,MON
2012-10-08,90.75,92.06,90.62,91.65,2330512,MON
2012-10-09,91.44,92.2,90.48,90.51,2918121,MON
2012-10-10,90.68,90.99,88.91,89.3,3501820,MON
2012-10-11,89.77,90.0,88.28,88.49,3168996,MON
2012-10-12,88.61,89.0,88.06,88.57,2074984,MON
2012-10-15,89.03,89.79,88.8,89.18,2507109,MON
2012-10-16,89.37,90.79,89.31,90.48,2108309,MON
2012-10-17,90.22,90.82,88.5,89.63,4484211,MON
2012-10-18,89.51,90.72,88.53,89.98,2407438,MON
2012-10-19,89.37,89.98,88.15,88.69,3736483,MON
2012-10-22,88.35,88.97,87.86,88.87,1784440,MON
2012-10-23,87.78,87.8,86.37,86.93,2670258,MON
2012-10-24,87.38,87.95,86.08,86.49,2080888,MON
2012-10-25,86.96,87.36,85.93,86.49,1731049,MON
2012-10-26,86.49,87.09,86.02,86.6,1745121,MON
2012-10-31,87.38,87.86,85.54,86.07,2248652,MON
2012-11-01,86.11,87.39,86.0,86.85,2149896,MON
2012-11-02,87.56,87.6,85.68,85.87,2019326,MON
2012-11-05,85.94,88.28,85.63,88.05,3431806,MON
2012-11-06,88.14,89.95,87.69,88.95,2638071,MON
2012-11-07,88.22,88.59,86.51,87.35,2303594,MON
2012-11-08,87.16,88.02,86.07,86.33,1356947,MON
2012-11-09,86.02,87.14,86.0,86.43,1437213,MON
2012-11-12,86.76,87.54,85.5,85.6,1140544,MON
2012-11-13,85.29,86.46,84.32,85.19,3085545,MON
2012-11-14,84.99,85.42,83.61,83.84,3058855,MON
2012-11-15,83.78,85.43,82.7,84.66,3786007,MON
2012-11-16,84.98,85.77,84.36,85.23,3101546,MON
2012-11-19,86.56,88.5,86.44,88.33,3505511,MON
2012-11-20,88.25,89.35,88.06,89.23,2787213,MON
2012-11-21,89.18,89.92,88.47,89.39,2094197,MON
2012-11-23,89.5,90.72,89.36,90.58,1132968,MON
2012-11-26,90.46,91.31,89.87,91.19,2638703,MON
2012-11-27,91.33,91.98,90.75,90.81,2563994,MON
2012-11-28,90.04,91.46,89.11,91.31,2393280,MON
2012-11-29,91.83,93.0,91.47,92.08,2449141,MON
2012-11-30,92.1,92.29,91.14,91.59,2255409,MON
2012-12-03,91.98,92.49,89.02,89.43,2894955,MON
2012-12-04,89.03,89.73,88.56,89.2,2739424,MON
2012-12-05,89.32,90.25,88.9,89.6,1995225,MON
2012-12-06,89.63,90.01,88.97,89.97,1757620,MON
2012-12-07,90.38,91.14,90.07,90.69,2267165,MON
2012-12-10,90.69,91.0,90.3,90.55,1576896,MON
2012-12-11,90.56,91.21,90.29,91.07,2150172,MON
2012-12-12,91.18,91.48,89.5,89.75,2676872,MON
2012-12-13,90.01,90.61,89.08,89.5,1993315,MON
2012-12-14,89.15,90.0,88.98,89.13,1818977,MON
2012-12-17,89.64,90.76,89.45,90.67,1979435,MON
2012-12-18,90.95,92.73,90.72,92.1,2954739,MON
2012-12-19,92.0,92.5,91.67,91.68,2039800,MON
2012-12-20,91.55,92.57,90.95,92.54,2505476,MON
2012-12-21,91.71,92.86,91.69,92.55,3700374,MON
2012-12-24,90.94,93.14,90.9,92.8,1053008,MON
2012-12-26,93.0,94.43,92.7,94.1,2255449,MON
2012-12-27,94.21,94.38,92.74,93.99,2810232,MON
2012-12-28,93.38,94.09,93.0,93.08,1513158,MON
2012-12-31,92.95,94.76,92.77,94.65,2326729,MON
2013-01-02,95.55,96.38,95.23,96.15,3169533,MON
2013-01-03,96.07,96.71,95.04,95.34,2262565,MON
2013-01-04,95.56,96.69,95.18,96.11,2164237,MON
2013-01-07,95.65,96.11,95.0,95.94,2307177,MON
2013-01-08,99.34,99.99,98.04,98.5,7415693,MON
2013-01-09,97.97,99.88,97.74,99.58,4864988,MON
2013-01-10,100.05,100.06,98.57,99.47,3633015,MON
2013-01-11,99.53,100.62,99.0,100.08,3073349,MON
2013-01-14,100.37,100.99,99.98,100.59,2873311,MON
2013-01-15,100.13,101.68,99.98,101.44,2812370,MON
2013-01-16,101.39,102.29,101.39,101.9,3190428,MON
2013-01-17,102.29,102.29,101.28,101.32,2720525,MON
2013-01-18,101.57,102.47,101.07,102.47,2766383,MON
2013-01-22,102.05,102.84,101.87,102.41,2501165,MON
2013-01-23,102.03,103.5,101.99,103.08,2388516,MON
2013-01-24,102.99,104.19,102.72,103.62,2820309,MON
2013-01-25,103.96,104.09,103.0,103.45,2204297,MON
2013-01-28,103.7,103.7,102.56,102.85,2228557,MON
2013-01-29,102.74,103.34,102.14,102.9,2059968,MON
2013-01-30,102.7,103.61,102.45,102.73,1716769,MON
2013-01-31,101.49,102.98,101.0,101.35,2594126,MON
2013-02-01,102.32,103.24,101.91,102.27,2001151,MON
2013-02-04,101.54,101.85,100.83,101.34,2352146,MON
2013-02-05,101.96,102.49,101.77,102.02,1675165,MON
2013-02-06,101.4,102.04,101.23,101.71,2079141,MON
2013-02-07,101.3,101.5,99.52,100.57,2818397,MON
2013-02-08,100.8,101.57,100.1,101.15,3069506,MON
2013-02-11,101.81,102.26,100.89,102.12,2161590,MON
2013-02-12,101.82,102.02,101.0,101.77,1533121,MON
2013-02-13,102.0,102.86,101.89,102.81,1764645,MON
2013-02-14,102.21,102.29,101.45,102.0,1994635,MON
2013-02-15,101.51,103.52,101.5,103.51,3077435,MON
2013-02-19,102.45,103.22,101.81,101.89,2856194,MON
2013-02-20,102.07,102.21,98.16,98.66,6324661,MON
2013-02-21,98.5,99.72,97.9,98.71,3415630,MON
