Date,Open,High,Low,Close,Volume,Name
2012-08-13,174.11,175.34,173.21,174.95,353669,BLK
2012-08-14,175.51,175.57,172.41,173.0,474414,BLK
2012-08-15,172.97,176.45,172.95,176.03,466795,BLK
2012-08-16,176.06,177.99,175.23,177.22,374115,BLK
2012-08-17,179.45,180.0,177.56,178.79,388986,BLK
2012-08-20,177.72,179.3,177.25,178.37,410355,BLK
2012-08-21,178.8,181.34,177.46,178.53,460828,BLK
2012-08-22,178.3,178.98,177.22,178.04,326550,BLK
2012-08-23,178.25,178.69,176.77,177.3,300142,BLK
2012-08-24,176.62,178.88,175.51,178.27,299423,BLK
2012-08-27,178.53,178.99,176.75,177.0,287496,BLK
2012-08-28,176.78,179.43,176.22,178.32,651919,BLK
2012-08-29,178.88,179.2,176.75,177.15,303550,BLK
2012-08-30,175.44,176.83,174.5,176.01,434679,BLK
2012-08-31,176.94,177.98,174.86,176.37,395015,BLK
2012-09-04,176.67,178.0,175.36,176.93,376368,BLK
2012-09-05,177.2,177.97,175.92,176.0,434161,BLK
2012-09-06,177.22,180.4,176.54,180.18,514132,BLK
2012-09-07,180.4,182.73,179.9,182.02,441533,BLK
2012-09-10,181.7,181.95,177.72,177.83,613066,BLK
2012-09-11,177.61,179.35,176.55,176.72,586421,BLK
2012-09-12,177.0,178.08,175.31,176.69,497138,BLK
2012-09-13,176.78,181.98,175.29,181.89,1088058,BLK
2012-09-14,185.3,185.46,182.06,183.0,1090325,BLK
2012-09-17,182.5,183.95,182.29,182.72,572770,BLK
2012-09-18,182.75,183.75,181.57,182.74,669637,BLK
2012-09-19,183.0,183.69,182.29,182.33,668608,BLK
2012-09-20,181.24,183.37,179.93,183.0,581205,BLK
2012-09-21,183.91,184.27,182.63,183.0,916933,BLK
2012-09-24,181.44,182.25,180.56,181.04,591452,BLK
2012-09-25,181.74,182.24,177.89,177.91,595763,BLK
2012-09-26,178.58,179.31,176.55,176.66,439919,BLK
2012-09-27,178.01,180.0,177.68,178.93,301107,BLK
2012-09-28,178.6,179.43,177.12,178.3,611978,BLK
2012-10-01,179.57,182.91,179.25,179.86,465903,BLK
2012-10-02,180.69,180.9,175.49,177.17,1123012,BLK
2012-10-03,178.24,182.0,176.56,181.57,1118699,BLK
2012-10-04,182.14,184.07,181.54,184.02,806699,BLK
2012-10-05,185.02,191.99,185.02,187.39,1530941,BLK
2012-10-08,187.94,189.9,187.33,188.69,1199420,BLK
2012-10-09,188.94,190.34,188.69,188.99,1362669,BLK
2012-10-10,188.61,188.99,187.24,187.36,564779,BLK
2012-10-11,187.8,188.61,185.5,185.79,632008,BLK
2012-10-12,185.68,187.75,183.26,184.31,688228,BLK
2012-10-15,186.52,188.0,184.35,185.37,1377599,BLK
2012-10-16,187.24,190.87,186.84,189.97,1569065,BLK
2012-10-17,191.49,192.0,188.69,189.13,1348656,BLK
2012-10-18,188.81,192.08,188.4,190.0,1147711,BLK
2012-10-19,189.41,190.2,188.39,188.94,807656,BLK
2012-10-22,188.49,189.41,186.67,189.27,497307,BLK
2012-10-23,187.01,189.28,185.71,187.87,738068,BLK
2012-10-24,188.3,190.28,186.33,186.99,748845,BLK
2012-10-25,188.45,189.08,186.18,187.12,648364,BLK
2012-10-26,187.3,188.4,186.44,186.99,685978,BLK
2012-10-31,189.09,190.99,188.34,189.68,909245,BLK
2012-11-01,189.52,190.46,188.84,190.07,811080,BLK
2012-11-02,190.86,192.31,189.32,189.52,686373,BLK
2012-11-05,188.82,190.25,187.36,189.5,529995,BLK
2012-11-06,191.09,191.86,189.51,191.42,963126,BLK
2012-11-07,188.98,190.6,188.5,190.0,1383375,BLK
2012-11-08,190.31,191.59,187.1,187.1,570030,BLK
2012-11-09,186.7,189.02,186.47,186.83,446136,BLK
2012-11-12,187.25,189.5,186.31,188.53,622217,BLK
2012-11-13,187.27,190.09,187.24,188.34,739795,BLK
2012-11-14,188.76,189.19,186.25,186.6,694883,BLK
2012-11-15,186.5,187.55,185.2,186.96,1046755,BLK
2012-11-16,188.13,190.16,185.41,186.99,941880,BLK
2012-11-19,189.46,191.21,189.15,191.16,927964,BLK
2012-11-20,190.81,193.8,190.3,193.8,730171,BLK
2012-11-21,194.73,194.99,192.07,193.75,550085,BLK
2012-11-23,194.71,195.6,194.08,195.54,167142,BLK
2012-11-26,194.48,195.22,193.28,194.09,397492,BLK
2012-11-27,196.35,196.35,192.81,194.82,704076,BLK
2012-11-28,194.5,198.88,194.0,197.43,906838,BLK
2012-11-29,196.74,197.54,194.21,195.62,569473,BLK
2012-11-30,195.45,197.23,194.52,197.04,743683,BLK
2012-12-03,198.13,199.35,195.09,195.33,530762,BLK
2012-12-04,195.02,195.75,191.19,191.26,928048,BLK
2012-12-05,191.2,193.55,190.24,192.44,752417,BLK
2012-12-06,192.4,193.85,191.69,193.75,468559,BLK
2012-12-07,194.42,194.85,193.31,194.76,272468,BLK
2012-12-10,194.78,195.82,194.0,195.72,388893,BLK
2012-12-11,195.77,199.65,195.77,199.45,704573,BLK
2012-12-12,200.34,201.73,199.04,200.67,1020671,BLK
2012-12-13,200.64,201.33,200.14,200.72,545796,BLK
2012-12-14,198.87,202.09,198.87,201.53,606218,BLK
2012-12-17,202.31,205.35,200.89,205.29,1126547,BLK
2012-12-18,205.73,208.62,203.81,206.67,988847,BLK
2012-12-19,205.48,208.85,205.48,205.81,959109,BLK
2012-12-20,207.29,209.43,206.11,209.29,612524,BLK
2012-12-21,206.02,209.91,205.37,206.75,1183528,BLK
2012-12-24,209.8,209.8,202.7,207.22,306953,BLK
2012-12-26,207.53,207.58,204.97,205.34,443484,BLK
2012-12-27,205.85,206.83,204.04,206.07,372938,BLK
2012-12-28,204.91,206.27,203.88,204.51,320424,BLK
2012-12-31,204.16,206.88,203.91,206.71,427870,BLK
2013-01-02,210.62,212.87,208.77,212.77,951514,BLK
2013-01-03,213.31,215.99,212.17,213.35,596193,BLK
2013-01-04,213.03,218.86,213.02,218.03,805130,BLK
2013-01-07,217.68,218.29,215.25,217.63,722214,BLK
2013-01-08,217.02,217.44,214.05,214.26,630388,BLK
2013-01-09,215.19,217.12,214.23,214.82,685005,BLK
2013-01-10,216.02,220.0,215.82,218.75,829370,BLK
2013-01-11,218.43,221.26,217.33,221.01,823765,BLK
